epoch,train_loss,val_loss,val_accuracy,val_macro_f1,lr,time_seconds,is_best
1,1.7350300264893959,1.6129493693455348,0.3321727019498607,0.2556902589105067,0.001,0.6026515960693359,True
2,1.6422802858328864,1.5127274369130892,0.3969359331476323,0.3445491779037217,0.001,0.518867015838623,True
3,1.5379598570554165,1.4077277223379832,0.41434540389972147,0.3932221886107015,0.001,0.5869364738464355,True
4,1.4605163468172309,1.3570694800538936,0.43941504178272983,0.41288371020700926,0.001,0.5143029689788818,True
5,1.3787297901330855,1.3166402784230649,0.4554317548746518,0.43248259232206454,0.001,0.5323419570922852,True
6,1.3105978427346765,1.1961355132146798,0.4923398328690808,0.46877458853761644,0.001,0.6471424102783203,True
7,1.2645696856718247,1.2520881792462968,0.48467966573816157,0.46341485827228096,0.001,0.4848349094390869,False
8,1.2176793967643829,1.3469098295424975,0.4568245125348189,0.4370719124935061,0.001,0.47692346572875977,False
9,1.2025216810419197,1.1162693168874571,0.5181058495821727,0.5020424441966406,0.001,0.5037500858306885,True
10,1.1520358908570565,1.1387145248213186,0.5285515320334262,0.5161850314318362,0.001,0.539055585861206,True
11,1.130865037329704,1.1809514036044104,0.5090529247910863,0.49323673960837366,0.001,0.49260997772216797,False
12,1.101460208278556,1.1885577374368823,0.5069637883008357,0.4898599671237947,0.001,0.4724295139312744,False
13,1.0661898839496033,1.150787246218963,0.5069637883008357,0.4970780067364475,0.001,0.5111725330352783,False
14,1.033700732164508,1.2231967709854785,0.4818941504178273,0.4671565055039617,0.001,0.47750091552734375,False
15,1.0478335848393028,1.1783250240417078,0.5,0.4784681064863543,0.001,0.4762277603149414,False
16,1.0081778992285821,1.1631129435613794,0.5243732590529248,0.522308335010275,0.001,0.5362350940704346,True
17,0.977256579467526,1.18654807783601,0.5069637883008357,0.49481709812781033,0.001,0.4767036437988281,False
18,0.9721298779239523,1.1428898235544314,0.5194986072423399,0.5053226445552053,0.001,0.47280287742614746,False
19,0.9449558772671914,1.1559205881649406,0.5139275766016713,0.49879054733074674,0.001,0.489058256149292,False
20,0.9190723026311926,1.2431226949153007,0.5020891364902507,0.4890699138291459,0.001,0.48595404624938965,False
21,0.8940868340874194,1.1671555969853753,0.5188022284122563,0.5000982127592799,0.001,0.47164344787597656,False
22,0.8742283573391582,1.23725334369165,0.5132311977715878,0.5004772968379172,0.001,0.5037720203399658,False
23,0.8546876386784049,1.1795781021704248,0.5194986072423399,0.5072793266667174,0.001,0.5366461277008057,False
24,0.8513980996437691,1.2432831306020862,0.520891364902507,0.5157026732196544,0.001,0.49660730361938477,False
25,0.8426089042138845,1.2201150540732013,0.5396935933147632,0.5296056536041929,0.001,0.4709141254425049,True
26,0.8119693697428451,1.1887553668578354,0.5181058495821727,0.5135502468697294,0.001,0.5155651569366455,False
27,0.7875077951274213,1.2802448152022274,0.5236768802228412,0.5135930093572292,0.001,0.48177337646484375,False
28,0.7910648684388611,1.2377637477596821,0.5132311977715878,0.5013093753368537,0.001,0.478405237197876,False
29,0.7629110496711969,1.2871727476163681,0.536908077994429,0.5241542950281227,0.001,0.4711008071899414,False
30,0.7446454284121227,1.3769073634983033,0.5222841225626741,0.518499082046391,0.001,0.48146891593933105,False
31,0.7390180896463352,1.3660293820970446,0.5069637883008357,0.4930517545518675,0.001,0.4828627109527588,False
32,0.732765159418043,1.3264085367973115,0.5271587743732591,0.5252399536848668,0.001,0.49795031547546387,False
33,0.679561076057158,1.387379097977321,0.5334261838440112,0.5260175369226822,0.001,0.5964796543121338,False
34,0.6874346353452948,1.41677141636623,0.5104456824512534,0.5024209683625815,0.001,0.5038886070251465,False
35,0.6598346486213574,1.4363457143675111,0.5174094707520891,0.5125196740424404,0.001,0.49048686027526855,False
36,0.6544623819278019,1.4585175135005577,0.5146239554317549,0.508903580055991,0.001,0.5059316158294678,False
37,0.6376909957925603,1.4186942271355145,0.5431754874651811,0.5390397007684168,0.001,0.5077590942382812,True
38,0.624283589594675,1.4325211363167485,0.5083565459610028,0.5117789066744086,0.001,0.5039510726928711,False
39,0.6144476252946717,1.483547348652974,0.5383008356545961,0.532200933559904,0.001,0.5103647708892822,False
40,0.6039966717037051,1.527356345804222,0.5229805013927576,0.5093802770532584,0.001,0.50423264503479,False
41,0.5771524761887691,1.4772295171688739,0.5194986072423399,0.5178424568536607,0.001,0.48528146743774414,False
42,0.5638306640827574,1.5865222949542437,0.520891364902507,0.5125067048613338,0.001,0.49800682067871094,False
43,0.5465203819242181,1.5635533706287654,0.5313370473537604,0.5276025318527554,0.001,0.49486756324768066,False
44,0.5335290699695246,1.5923174528501056,0.5132311977715878,0.5048273205735244,0.001,0.5461111068725586,False
45,0.530471271674334,1.597842291546019,0.5250696378830083,0.5200465560296869,0.001,0.4900052547454834,False
46,0.5286273335711479,1.5961733913129523,0.5292479108635098,0.5184151160193743,0.001,0.5120067596435547,False
47,0.500067661441421,1.5078009596771578,0.5027855153203342,0.4871744214862421,0.001,0.5112323760986328,False
48,0.49411160577406976,1.623352399255437,0.5188022284122563,0.5091168709266323,0.001,0.5043933391571045,False
49,0.49001808314864814,1.785888591144217,0.5153203342618384,0.5098904902822192,0.001,0.507399320602417,False
50,0.47335076618402805,1.657729436217322,0.520891364902507,0.5136972022326888,0.001,0.4711415767669678,False
51,0.4635813662169951,1.6918722279525484,0.5194986072423399,0.5136912152252068,0.001,0.494065523147583,False
52,0.4537210357018136,1.7144615912588164,0.5062674094707521,0.5026582649433401,0.001,0.5039794445037842,False
