split,metric,value
test,ambiguity_confident_C2_count,281.0
test,ambiguity_confident_C2_rate,0.19691660826909602
test,ambiguity_within_group_c1_c5_c6_count,706.0
test,ambiguity_within_group_c1_c5_c6_rate,0.49474421864050455
test,ambiguity_pair_c3_c4_count,226.0
test,ambiguity_pair_c3_c4_rate,0.15837421163279608
test,ambiguity_pair_plus_c2_absorption_count,211.0
test,ambiguity_pair_plus_c2_absorption_rate,0.14786264891380518
test,ambiguity_no_call_count,3.0
test,ambiguity_no_call_rate,0.002102312543798178
test,ambiguity_uncategorized_count,0.0
test,ambiguity_uncategorized_rate,0.0
test,class_set_size_0_count,3.0
test,class_set_size_1_count,281.0
test,class_set_size_2_count,354.0
test,class_set_size_3_count,789.0
test,flag_within_group_ambiguity_c1_c5_c6_count,706.0
test,flag_within_group_ambiguity_c1_c5_c6_rate,0.49474421864050455
test,flag_confident_C2_count,283.0
test,flag_confident_C2_rate,0.19831814996496147
test,flag_anchor_unreliable_count,75.0
test,flag_anchor_unreliable_rate,0.05255781359495445
test,flag_pair_ambiguity_c3_c4_count,226.0
test,flag_pair_ambiguity_c3_c4_rate,0.15837421163279608
test,flag_posture_unknown_count,0.0
test,flag_posture_unknown_rate,0.0
test,flag_low_confidence_no_class_set_count,0.0
test,flag_low_confidence_no_class_set_rate,0.0
test,flag_pair_plus_c2_absorption_count,212.0
test,flag_pair_plus_c2_absorption_rate,0.14856341976173792
all,level_confident_count,1686.0
all,level_confident_rate,0.18177897574123988
all,level_hedged_count,7190.0
all,level_hedged_rate,0.7752021563342318
all,level_low_count,364.0
all,level_low_rate,0.03924528301886793
all,level_no_call_count,35.0
all,level_no_call_rate,0.0037735849056603774
all,no_call_count,35.0
all,no_call_rate,0.0037735849056603774
all,ambiguity_confident_C2_count,1732.0
all,ambiguity_confident_C2_rate,0.18673854447439353
all,ambiguity_within_group_c1_c5_c6_count,4697.0
all,ambiguity_within_group_c1_c5_c6_rate,0.5064150943396226
all,ambiguity_pair_c3_c4_count,1563.0
all,ambiguity_pair_c3_c4_rate,0.16851752021563343
all,ambiguity_pair_plus_c2_absorption_count,1248.0
all,ambiguity_pair_plus_c2_absorption_rate,0.13455525606469002
all,ambiguity_no_call_count,35.0
all,ambiguity_no_call_rate,0.0037735849056603774
all,ambiguity_uncategorized_count,0.0
all,ambiguity_uncategorized_rate,0.0
all,class_set_size_0_count,35.0
all,class_set_size_1_count,1732.0
all,class_set_size_2_count,2426.0
all,class_set_size_3_count,5082.0
all,flag_within_group_ambiguity_c1_c5_c6_count,4697.0
all,flag_within_group_ambiguity_c1_c5_c6_rate,0.5064150943396226
all,flag_confident_C2_count,1747.0
all,flag_confident_C2_rate,0.188355795148248
all,flag_anchor_unreliable_count,441.0
all,flag_anchor_unreliable_rate,0.047547169811320754
all,flag_pair_ambiguity_c3_c4_count,1563.0
all,flag_pair_ambiguity_c3_c4_rate,0.16851752021563343
all,flag_posture_unknown_count,0.0
all,flag_posture_unknown_rate,0.0
all,flag_low_confidence_no_class_set_count,4.0
all,flag_low_confidence_no_class_set_rate,0.00043126684636118597
all,flag_pair_plus_c2_absorption_count,1264.0
all,flag_pair_plus_c2_absorption_rate,0.13628032345013477
