split,metric,value
train,n,6412.0
train,accuracy,0.6653150343106675
train,balanced_accuracy,0.6653448123300006
train,macro_f1,0.6667987139525814
train,weighted_f1,0.6670532726738382
train,log_loss,0.8043479631558017
train,brier_multiclass,0.44792465086095384
train,ece_15bin,0.05795985916240171
train,top1_prob_mean,0.6073551774024963
train,top1_top2_margin_mean,0.3443705141544342
train,predictive_entropy_mean,0.9146679043769836
train,attention_entropy_mean,3.111793041229248
train,amb_c2_recall,0.7453531598513011
train,amb_c1_c5_c6_internal,0.26430348258706465
train,amb_c3_c4_pair,0.24669811320754717
train,amb_c3_to_c2_absorb,0.12167300380228137
train,amb_c4_to_c2_absorb,0.033707865168539325
train,precision_C1,0.7565036420395421
train,recall_C1,0.6756505576208178
train,f1_C1,0.7137947962690231
train,support_C1,1076.0
train,precision_C2,0.761633428300095
train,recall_C2,0.7453531598513011
train,f1_C2,0.7534053546265852
train,support_C2,1076.0
train,precision_C3,0.5576923076923077
train,recall_C3,0.7167300380228137
train,f1_C3,0.627287853577371
train,support_C3,1052.0
train,precision_C4,0.6502673796791444
train,recall_C4,0.5692883895131086
train,f1_C4,0.6070893659510734
train,support_C4,1068.0
train,precision_C5,0.5733333333333334
train,recall_C5,0.6831775700934579
train,f1_C5,0.623454157782516
train,support_C5,1070.0
train,precision_C6,0.7703349282296651
train,recall_C6,0.6018691588785047
train,f1_C6,0.6757607555089192
train,support_C6,1070.0
val,n,1436.0
val,accuracy,0.5313370473537604
val,balanced_accuracy,0.5310731620484699
val,macro_f1,0.5302074678338988
val,weighted_f1,0.5304186642311933
val,log_loss,1.2446698235921512
val,brier_multiclass,0.619495489088109
val,ece_15bin,0.09579691469337281
val,top1_prob_mean,0.6134727001190186
val,top1_top2_margin_mean,0.35472238063812256
val,predictive_entropy_mean,0.9022188186645508
val,attention_entropy_mean,3.178520441055298
val,amb_c2_recall,0.6958333333333333
val,amb_c1_c5_c6_internal,0.3013888888888889
val,amb_c3_c4_pair,0.28991596638655465
val,amb_c3_to_c2_absorb,0.13807531380753138
val,amb_c4_to_c2_absorb,0.05063291139240506
val,precision_C1,0.6477272727272727
val,recall_C1,0.475
val,f1_C1,0.5480769230769231
val,support_C1,240.0
val,precision_C2,0.6447876447876448
val,recall_C2,0.6958333333333333
val,f1_C2,0.6693386773547094
val,support_C2,240.0
val,precision_C3,0.45098039215686275
val,recall_C3,0.5774058577405857
val,f1_C3,0.5064220183486239
val,support_C3,239.0
val,precision_C4,0.43147208121827413
val,recall_C4,0.35864978902953587
val,f1_C4,0.391705069124424
val,support_C4,237.0
val,precision_C5,0.43911439114391143
val,recall_C5,0.49377593360995853
val,f1_C5,0.46484375
val,support_C5,241.0
val,precision_C6,0.6167400881057269
val,recall_C6,0.5857740585774058
val,f1_C6,0.6008583690987125
val,support_C6,239.0
test,n,1427.0
test,accuracy,0.5206727400140154
test,balanced_accuracy,0.5207319126965193
test,macro_f1,0.5149993823443527
test,weighted_f1,0.5149066916425622
test,log_loss,1.1956505702548497
test,brier_multiclass,0.6240254614721088
test,ece_15bin,0.09653264883521895
test,top1_prob_mean,0.5928781628608704
test,top1_top2_margin_mean,0.3326178193092346
test,predictive_entropy_mean,0.9598950743675232
test,attention_entropy_mean,3.2389304637908936
test,amb_c2_recall,0.7322175732217573
test,amb_c1_c5_c6_internal,0.34265734265734266
test,amb_c3_c4_pair,0.2832980972515856
test,amb_c3_to_c2_absorb,0.17647058823529413
test,amb_c4_to_c2_absorb,0.08936170212765958
test,precision_C1,0.6581632653061225
test,recall_C1,0.5443037974683544
test,f1_C1,0.5958429561200924
test,support_C1,237.0
test,precision_C2,0.5351681957186545
test,recall_C2,0.7322175732217573
test,f1_C2,0.6183745583038869
test,support_C2,239.0
test,precision_C3,0.5035460992907801
test,recall_C3,0.5966386554621849
test,f1_C3,0.5461538461538461
test,support_C3,238.0
test,precision_C4,0.5
test,recall_C4,0.48936170212765956
test,f1_C4,0.4946236559139785
test,support_C4,235.0
test,precision_C5,0.43162393162393164
test,recall_C5,0.42436974789915966
test,f1_C5,0.4279661016949153
test,support_C5,238.0
test,precision_C6,0.5126582278481012
test,recall_C6,0.3375
test,f1_C6,0.40703517587939697
test,support_C6,240.0
