split,metric,value
train,n,6412.0
train,accuracy,0.8849033063006863
train,balanced_accuracy,0.8846012038708327
train,macro_f1,0.8842919317342344
train,weighted_f1,0.8845108213367284
train,log_loss,0.31040099722884024
train,brier_multiclass,0.17540059570713815
train,ece_15bin,0.06185670029220919
train,top1_prob_mean,0.8230466246604919
train,top1_top2_margin_mean,0.6756079196929932
train,predictive_entropy_mean,0.43192771077156067
train,attention_entropy_mean,2.805406093597412
train,amb_c2_recall,0.9526022304832714
train,amb_c1_c5_c6_internal,0.09546019900497513
train,amb_c3_c4_pair,0.125
train,amb_c3_to_c2_absorb,0.039923954372623575
train,amb_c4_to_c2_absorb,0.020599250936329586
train,precision_C1,0.8673647469458988
train,recall_C1,0.9237918215613383
train,f1_C1,0.8946894689468947
train,support_C1,1076.0
train,precision_C2,0.9250902527075813
train,recall_C2,0.9526022304832714
train,f1_C2,0.9386446886446886
train,support_C2,1076.0
train,precision_C3,0.8471400394477318
train,recall_C3,0.8165399239543726
train,f1_C3,0.8315585672797676
train,support_C3,1052.0
train,precision_C4,0.8525821596244132
train,recall_C4,0.850187265917603
train,f1_C4,0.8513830285982185
train,support_C4,1068.0
train,precision_C5,0.8835616438356164
train,recall_C5,0.8439252336448598
train,f1_C5,0.8632887189292543
train,support_C5,1070.0
train,precision_C6,0.9318826868495743
train,recall_C6,0.9205607476635514
train,f1_C6,0.926187118006582
train,support_C6,1070.0
val,n,1436.0
val,accuracy,0.5473537604456824
val,balanced_accuracy,0.5474433568044491
val,macro_f1,0.5436671012518389
val,weighted_f1,0.5436327887453465
val,log_loss,1.5651050734072136
val,brier_multiclass,0.6581638428941023
val,ece_15bin,0.22507600359680924
val,top1_prob_mean,0.7724297642707825
val,top1_top2_margin_mean,0.5914263129234314
val,predictive_entropy_mean,0.5314502716064453
val,attention_entropy_mean,2.9146459102630615
val,amb_c2_recall,0.7625
val,amb_c1_c5_c6_internal,0.3541666666666667
val,amb_c3_c4_pair,0.28361344537815125
val,amb_c3_to_c2_absorb,0.1589958158995816
val,amb_c4_to_c2_absorb,0.029535864978902954
val,precision_C1,0.5381679389312977
val,recall_C1,0.5875
val,f1_C1,0.5617529880478087
val,support_C1,240.0
val,precision_C2,0.6828358208955224
val,recall_C2,0.7625
val,f1_C2,0.7204724409448819
val,support_C2,240.0
val,precision_C3,0.5373134328358209
val,recall_C3,0.45188284518828453
val,f1_C3,0.4909090909090909
val,support_C3,239.0
val,precision_C4,0.48188405797101447
val,recall_C4,0.5611814345991561
val,f1_C4,0.5185185185185185
val,support_C4,237.0
val,precision_C5,0.42788461538461536
val,recall_C5,0.36929460580912865
val,f1_C5,0.39643652561247217
val,support_C5,241.0
val,precision_C6,0.5972850678733032
val,recall_C6,0.5523012552301255
val,f1_C6,0.5739130434782609
val,support_C6,239.0
test,n,1427.0
test,accuracy,0.5003503854239664
test,balanced_accuracy,0.5004464808480499
test,macro_f1,0.49870412363631406
test,weighted_f1,0.4986976867910687
test,log_loss,1.8009151228892686
test,brier_multiclass,0.7285201307912011
test,ece_15bin,0.2626373211904765
test,top1_prob_mean,0.7629876136779785
test,top1_top2_margin_mean,0.5782394409179688
test,predictive_entropy_mean,0.5620173811912537
test,attention_entropy_mean,2.904848098754883
test,amb_c2_recall,0.6443514644351465
test,amb_c1_c5_c6_internal,0.3832167832167832
test,amb_c3_c4_pair,0.2832980972515856
test,amb_c3_to_c2_absorb,0.21008403361344538
test,amb_c4_to_c2_absorb,0.12340425531914893
test,precision_C1,0.5683760683760684
test,recall_C1,0.5611814345991561
test,f1_C1,0.564755838641189
test,support_C1,237.0
test,precision_C2,0.5703703703703704
test,recall_C2,0.6443514644351465
test,f1_C2,0.6051080550098232
test,support_C2,239.0
test,precision_C3,0.4396135265700483
test,recall_C3,0.38235294117647056
test,f1_C3,0.40898876404494383
test,support_C3,238.0
test,precision_C4,0.4826254826254826
test,recall_C4,0.5319148936170213
test,f1_C4,0.5060728744939271
test,support_C4,235.0
test,precision_C5,0.4015151515151515
test,recall_C5,0.44537815126050423
test,f1_C5,0.42231075697211157
test,support_C5,238.0
test,precision_C6,0.5440414507772021
test,recall_C6,0.4375
test,f1_C6,0.48498845265588914
test,support_C6,240.0
