epoch,train_loss,val_strict_i2t_R@1,val_strict_t2i_R@1,val_strict_i2t_R@5,val_strict_t2i_R@5,val_template_i2t_R@1,val_template_t2i_R@1,val_template_i2t_R@5,val_template_t2i_R@5,is_best,time_seconds
27,3.0169048719863856,0.019553072625698324,0.02653631284916201,0.08519553072625698,0.11033519553072625,0.6536312849162011,0.9539106145251397,0.7318435754189944,0.9678770949720671,False,0.087493896484375
28,3.017571032293044,0.019553072625698324,0.023743016759776536,0.08519553072625698,0.10893854748603352,0.6787709497206704,0.7541899441340782,0.729050279329609,0.9594972067039106,False,0.08365416526794434
29,3.008073183484701,0.018156424581005588,0.019553072625698324,0.0670391061452514,0.10754189944134078,0.6424581005586593,0.6089385474860335,0.6955307262569832,0.9720670391061452,False,0.0848240852355957
30,2.999772604750895,0.015363128491620111,0.02094972067039106,0.0893854748603352,0.10893854748603352,0.6620111731843575,0.6955307262569832,0.723463687150838,0.9748603351955307,False,0.08396744728088379
31,2.9897189088805995,0.013966480446927373,0.02653631284916201,0.0893854748603352,0.10614525139664804,0.7067039106145251,0.946927374301676,0.7486033519553073,0.9594972067039106,False,0.08687138557434082
32,2.9831667530758827,0.02094972067039106,0.0223463687150838,0.09217877094972067,0.11033519553072625,0.7374301675977654,0.7918994413407822,0.7653631284916201,0.9706703910614525,True,0.08765554428100586
33,2.9783857829024565,0.012569832402234637,0.0223463687150838,0.08100558659217877,0.10614525139664804,0.638268156424581,0.7039106145251397,0.6955307262569832,0.9608938547486033,False,0.09493541717529297
34,2.978217027731192,0.018156424581005588,0.02094972067039106,0.07541899441340782,0.10614525139664804,0.6634078212290503,0.6829608938547486,0.7094972067039106,0.9692737430167597,False,0.09248995780944824
35,2.972349155623587,0.018156424581005588,0.02653631284916201,0.08100558659217877,0.11033519553072625,0.6941340782122905,0.9539106145251397,0.7388268156424581,0.9692737430167597,False,0.08909392356872559
36,2.9721372142869136,0.018156424581005588,0.023743016759776536,0.0893854748603352,0.10754189944134078,0.6703910614525139,0.8268156424581006,0.7136871508379888,0.9692737430167597,False,0.09688210487365723
37,2.965370667721992,0.019553072625698324,0.023743016759776536,0.09217877094972067,0.10614525139664804,0.6913407821229051,0.7597765363128491,0.7304469273743017,0.9846368715083799,False,0.10316038131713867
38,2.9736159000777382,0.0223463687150838,0.0223463687150838,0.0935754189944134,0.11173184357541899,0.6662011173184358,0.7513966480446927,0.7220670391061452,0.9720670391061452,False,0.09597206115722656
39,2.9649996217201986,0.0111731843575419,0.023743016759776536,0.07541899441340782,0.10474860335195531,0.6815642458100558,0.8687150837988827,0.7220670391061452,0.9483240223463687,False,0.09573149681091309
40,2.949382928580552,0.0111731843575419,0.019553072625698324,0.06843575418994413,0.10474860335195531,0.6522346368715084,0.5824022346368715,0.7122905027932961,0.9483240223463687,False,0.09357905387878418
41,2.9532222047843852,0.01675977653631285,0.02653631284916201,0.0935754189944134,0.10754189944134078,0.6466480446927374,0.8868715083798883,0.702513966480447,0.9622905027932961,False,0.09295201301574707
42,2.9438643528647144,0.019553072625698324,0.019553072625698324,0.08519553072625698,0.10195530726256984,0.6564245810055865,0.5698324022346368,0.7067039106145251,0.9567039106145251,False,0.09279870986938477
