split,metric,value
train,level_confident_count,1349.0
train,level_confident_rate,0.21038677479725515
train,level_hedged_count,4754.0
train,level_hedged_rate,0.7414223331253899
train,level_low_count,220.0
train,level_low_rate,0.034310667498440424
train,level_no_call_count,89.0
train,level_no_call_rate,0.013880224578914534
train,no_call_count,89.0
train,no_call_rate,0.013880224578914534
train,ambiguity_confident_C2_count,1388.0
train,ambiguity_confident_C2_rate,0.2164691203992514
train,ambiguity_within_group_c1_c5_c6_count,3067.0
train,ambiguity_within_group_c1_c5_c6_rate,0.47832189644416717
train,ambiguity_pair_c3_c4_count,970.0
train,ambiguity_pair_c3_c4_rate,0.1512788521522146
train,ambiguity_pair_plus_c2_absorption_count,898.0
train,ambiguity_pair_plus_c2_absorption_rate,0.1400499064254523
train,ambiguity_no_call_count,89.0
train,ambiguity_no_call_rate,0.013880224578914534
train,ambiguity_uncategorized_count,0.0
train,ambiguity_uncategorized_rate,0.0
train,class_set_size_0_count,89.0
train,class_set_size_1_count,1388.0
train,class_set_size_2_count,1503.0
train,class_set_size_3_count,3432.0
train,flag_pair_plus_c2_absorption_count,916.0
train,flag_pair_plus_c2_absorption_rate,0.14285714285714285
train,flag_low_confidence_no_class_set_count,62.0
train,flag_low_confidence_no_class_set_rate,0.009669369931378666
train,flag_confident_C2_count,1397.0
train,flag_confident_C2_rate,0.2178727386150967
train,flag_anchor_unreliable_count,289.0
train,flag_anchor_unreliable_rate,0.04507174048658765
train,flag_pair_ambiguity_c3_c4_count,970.0
train,flag_pair_ambiguity_c3_c4_rate,0.1512788521522146
train,flag_within_group_ambiguity_c1_c5_c6_count,3067.0
train,flag_within_group_ambiguity_c1_c5_c6_rate,0.47832189644416717
train,flag_posture_unknown_count,0.0
train,flag_posture_unknown_rate,0.0
val,level_confident_count,292.0
val,level_confident_rate,0.20334261838440112
val,level_hedged_count,1069.0
val,level_hedged_rate,0.7444289693593314
val,level_low_count,64.0
val,level_low_rate,0.04456824512534819
val,level_no_call_count,11.0
val,level_no_call_rate,0.00766016713091922
val,no_call_count,11.0
val,no_call_rate,0.00766016713091922
val,ambiguity_confident_C2_count,298.0
val,ambiguity_confident_C2_rate,0.2075208913649025
val,ambiguity_within_group_c1_c5_c6_count,694.0
val,ambiguity_within_group_c1_c5_c6_rate,0.4832869080779944
val,ambiguity_pair_c3_c4_count,217.0
