epoch,train_loss,val_loss,val_accuracy,val_macro_f1,lr,time_seconds,is_best
1,1.7360795612864695,1.6179336047106134,0.3384401114206128,0.24658855836523372,0.001,0.6222379207611084,True
2,1.64217200825085,1.5858439399671422,0.33774373259052926,0.26548805830638206,0.001,0.5198907852172852,True
3,1.5804272565853574,1.507142470739678,0.383008356545961,0.35526496129113627,0.001,0.5451228618621826,True
4,1.5266164828298692,1.4280830656585588,0.4101671309192201,0.38603786338993373,0.001,0.5082986354827881,True
5,1.4851801016891442,1.4391537659015496,0.4254874651810585,0.40055316174499983,0.001,0.48338794708251953,True
6,1.4070827835288855,1.3590100253192827,0.4428969359331476,0.4274581621965045,0.001,0.4927334785461426,True
7,1.3885508586076818,1.3832984178179153,0.4554317548746518,0.42640050811520586,0.001,0.5366857051849365,False
8,1.3174247877789673,1.2185079659592142,0.5006963788300836,0.47896019380492527,0.001,0.5321555137634277,True
9,1.2646450589614888,1.2296006027038382,0.46935933147632314,0.44549426236164275,0.001,0.5311770439147949,False
10,1.2214850941376618,1.2244098189813513,0.5034818941504178,0.4816288877985629,0.001,0.5383400917053223,True
11,1.1759319350783406,1.1809242136133082,0.5146239554317549,0.5003033589157191,0.001,0.5288426876068115,True
12,1.1523005025727409,1.1307537850397211,0.5348189415041783,0.5207465620201454,0.001,0.4946434497833252,True
13,1.1011014451700973,1.2117699820517165,0.5111420612813371,0.49849449783507566,0.001,0.48055148124694824,False
14,1.06655050904321,1.2931862363908284,0.4832869080779944,0.4599387109735236,0.001,0.47725486755371094,False
15,1.034792180590829,1.2906665064830303,0.48467966573816157,0.466616044623555,0.001,0.48281145095825195,False
16,1.0219645658583472,1.261049873151487,0.4909470752089137,0.4727394138225514,0.001,0.4925353527069092,False
17,0.977293240191114,1.168172674860629,0.5229805013927576,0.5142085114670537,0.001,0.48828792572021484,False
18,0.9448122485905086,1.2791137743876173,0.5069637883008357,0.49029771788289733,0.001,0.48282909393310547,False
19,0.9804267852066906,1.2525626771297296,0.5090529247910863,0.5052748604354415,0.001,0.47620463371276855,False
20,0.9194439917300837,1.2665733327897146,0.5132311977715878,0.49960141538837083,0.001,0.5082862377166748,False
21,0.8823262665395207,1.250464935322658,0.5201949860724234,0.5153396248328558,0.001,0.5164062976837158,False
22,0.8728289995354113,1.3793864194563172,0.5132311977715878,0.5025733421712254,0.001,0.5247411727905273,False
23,0.8699819882140633,1.3338742226279214,0.5132311977715878,0.5049650104528594,0.001,0.5123720169067383,False
24,0.8386044771278641,1.2693143023131286,0.5174094707520891,0.5105286784766879,0.001,0.5423753261566162,False
25,0.8159100698889306,1.2096907857566823,0.5222841225626741,0.5194853928500641,0.001,0.5192766189575195,False
26,0.7964206062401374,1.3463374692375945,0.5167130919220055,0.5114795735730605,0.001,0.5325298309326172,False
27,0.8046110247494798,1.2773523367630073,0.5222841225626741,0.5172951678780798,0.001,0.5171403884887695,False
