split,metric,value
train,n,6412.0
train,accuracy,0.5820336868371803
train,balanced_accuracy,0.580911688708739
train,macro_f1,0.5697370891373524
train,weighted_f1,0.5704714864646717
train,log_loss,0.9886071743134058
train,brier_multiclass,0.5311038114387424
train,ece_15bin,0.057283466099688804
train,top1_prob_mean,0.525286853313446
train,top1_top2_margin_mean,0.25397685170173645
train,predictive_entropy_mean,1.1207295656204224
train,attention_entropy_mean,3.3325304985046387
train,amb_c2_recall,0.8392193308550185
train,amb_c1_c5_c6_internal,0.3025497512437811
train,amb_c3_c4_pair,0.2617924528301887
train,amb_c3_to_c2_absorb,0.26045627376425856
train,amb_c4_to_c2_absorb,0.11329588014981273
train,precision_C1,0.6379460400348129
train,recall_C1,0.6812267657992565
train,f1_C1,0.658876404494382
train,support_C1,1076.0
train,precision_C2,0.6189170664838931
train,recall_C2,0.8392193308550185
train,f1_C2,0.7124260355029586
train,support_C2,1076.0
train,precision_C3,0.5585585585585585
train,recall_C3,0.2946768060836502
train,f1_C3,0.38581207218419417
train,support_C3,1052.0
train,precision_C4,0.5101427498121713
train,recall_C4,0.6357677902621723
train,f1_C4,0.5660691954981242
train,support_C4,1068.0
train,precision_C5,0.5114364135407137
train,recall_C5,0.5224299065420561
train,f1_C5,0.5168747110494684
train,support_C5,1070.0
train,precision_C6,0.6642424242424242
train,recall_C6,0.5121495327102804
train,f1_C6,0.5783641160949868
train,support_C6,1070.0
val,n,1436.0
val,accuracy,0.5348189415041783
val,balanced_accuracy,0.5350458460635097
val,macro_f1,0.5207465620201454
val,weighted_f1,0.5206053588327592
val,log_loss,1.1307537887155656
val,brier_multiclass,0.5833935678795449
val,ece_15bin,0.044593480158815146
val,top1_prob_mean,0.5463908910751343
val,top1_top2_margin_mean,0.28786006569862366
val,predictive_entropy_mean,1.0823018550872803
val,attention_entropy_mean,3.356912851333618
val,amb_c2_recall,0.7916666666666666
val,amb_c1_c5_c6_internal,0.36666666666666664
val,amb_c3_c4_pair,0.23739495798319327
val,amb_c3_to_c2_absorb,0.23430962343096234
val,amb_c4_to_c2_absorb,0.06329113924050633
val,precision_C1,0.53125
val,recall_C1,0.6375
val,f1_C1,0.5795454545454546
val,support_C1,240.0
val,precision_C2,0.6168831168831169
val,recall_C2,0.7916666666666666
val,f1_C2,0.6934306569343066
val,support_C2,240.0
val,precision_C3,0.5873015873015873
val,recall_C3,0.30962343096234307
val,f1_C3,0.4054794520547945
val,support_C3,239.0
val,precision_C4,0.487012987012987
val,recall_C4,0.6329113924050633
val,f1_C4,0.5504587155963303
val,support_C4,237.0
val,precision_C5,0.39106145251396646
val,recall_C5,0.29045643153526973
val,f1_C5,0.3333333333333333
val,support_C5,241.0
val,precision_C6,0.5770925110132159
val,recall_C6,0.5481171548117155
val,f1_C6,0.5622317596566524
val,support_C6,239.0
test,n,1427.0
test,accuracy,0.5101611772950245
test,balanced_accuracy,0.5105236153284755
test,macro_f1,0.4957748468770724
test,weighted_f1,0.49556476294418833
test,log_loss,1.1227404309432472
test,brier_multiclass,0.5960268013412279
test,ece_15bin,0.038261900780580206
test,top1_prob_mean,0.5113452672958374
test,top1_top2_margin_mean,0.2418748438358307
test,predictive_entropy_mean,1.1559466123580933
test,attention_entropy_mean,3.4423484802246094
test,amb_c2_recall,0.7949790794979079
test,amb_c1_c5_c6_internal,0.37622377622377623
test,amb_c3_c4_pair,0.2727272727272727
test,amb_c3_to_c2_absorb,0.2689075630252101
test,amb_c4_to_c2_absorb,0.09787234042553192
test,precision_C1,0.5652173913043478
test,recall_C1,0.6033755274261603
test,f1_C1,0.5836734693877551
test,support_C1,237.0
test,precision_C2,0.5428571428571428
test,recall_C2,0.7949790794979079
test,f1_C2,0.6451612903225806
test,support_C2,239.0
test,precision_C3,0.5467625899280576
test,recall_C3,0.31932773109243695
test,f1_C3,0.40318302387267907
test,support_C3,238.0
test,precision_C4,0.4902597402597403
test,recall_C4,0.6425531914893617
test,f1_C4,0.5561694290976059
test,support_C4,235.0
test,precision_C5,0.41919191919191917
test,recall_C5,0.3487394957983193
test,f1_C5,0.38073394495412843
test,support_C5,238.0
test,precision_C6,0.4748603351955307
test,recall_C6,0.3541666666666667
test,f1_C6,0.40572792362768495
test,support_C6,240.0
