split,metric,mean,std,median,min,max,n_seeds,values
test,accuracy,0.5183368371875731,0.014160658319297045,0.5101611772950245,0.5101611772950245,0.5346881569726699,3,"0.5102,0.5102,0.5347"
test,accuracy_calibrated,0.5183368371875731,0.014160658319297045,0.5101611772950245,0.5101611772950245,0.5346881569726699,3,"0.5102,0.5102,0.5347"
test,amb_c1_c5_c6_internal,0.3855477855477855,0.01862469403770461,0.3762237762237762,0.3734265734265734,0.406993006993007,3,"0.3762,0.4070,0.3734"
test,amb_c2_recall,0.7726638772663877,0.03865106404616739,0.7949790794979079,0.7280334728033473,0.7949790794979079,3,"0.7950,0.7950,0.7280"
test,amb_c3_c4_pair,0.27906976744186046,0.031143593789970912,0.2727272727272727,0.2515856236786469,0.3128964059196617,3,"0.2727,0.3129,0.2516"
test,amb_c3_to_c2_absorb,0.2310924369747899,0.033349806441990655,0.2184873949579832,0.2058823529411764,0.2689075630252101,3,"0.2689,0.2185,0.2059"
test,amb_c4_to_c2_absorb,0.09219858156028364,0.013678937249635401,0.0978723404255319,0.076595744680851,0.102127659574468,3,"0.0979,0.0766,0.1021"
test,attention_entropy_mean,2.9969749450683594,0.39470849837787336,2.8581130504608154,2.6904633045196533,3.4423484802246094,3,"3.4423,2.8581,2.6905"
test,balanced_accuracy,0.5185108427471707,0.014015627106045203,0.5105236153284755,0.5103146676233498,0.5346942452896869,3,"0.5105,0.5103,0.5347"
test,balanced_accuracy_calibrated,0.5185108427471707,0.014015627106045203,0.5105236153284755,0.5103146676233498,0.5346942452896869,3,"0.5105,0.5103,0.5347"
test,brier_multiclass,0.6216923826461637,0.027157687280943962,0.6189207370493036,0.5960268013412279,0.6501296095479596,3,"0.5960,0.6189,0.6501"
test,brier_multiclass_calibrated,0.5966581171029548,0.0033015149667257686,0.5967373757106709,0.5933176864372542,0.5999192891609393,3,"0.5967,0.5933,0.5999"
test,ece_15bin,0.11212925993026175,0.06752183489830657,0.127454882507234,0.0382619007805802,0.1706709965029711,3,"0.0383,0.1275,0.1707"
test,ece_15bin_calibrated,0.04533953598185524,0.016660113524030237,0.0360851347989441,0.0353610381410935,0.0645724350055281,3,"0.0361,0.0646,0.0354"
test,f1_C1,0.5940820381516217,0.010762199700365415,0.5934065934065934,0.5836734693877551,0.6051660516605166,3,"0.5837,0.5934,0.6052"
test,f1_C2,0.6654814560175527,0.02103279487872578,0.6641221374045801,0.6451612903225806,0.6871609403254972,3,"0.6452,0.6872,0.6641"
test,f1_C3,0.4868575191796993,0.09435071283931708,0.4682713347921225,0.403183023872679,0.5891181988742964,3,"0.4032,0.4683,0.5891"
test,f1_C4,0.5000315542474886,0.05612210437930378,0.5,0.4439252336448598,0.5561694290976059,3,"0.5562,0.5000,0.4439"
test,f1_C5,0.37750569295900765,0.0670890852373925,0.3807339449541284,0.3088607594936708,0.4429223744292237,3,"0.3807,0.3089,0.4429"
test,f1_C6,0.4036437520794444,0.011992767706530447,0.4057279236276849,0.390745501285347,0.4144578313253012,3,"0.4057,0.4145,0.3907"
test,log_loss,1.2369192521443952,0.18271335259293894,1.140364376135968,1.1227404309432472,1.44765294935397,3,"1.1227,1.1404,1.4477"
