split,metric,value
train,n,6412.0
train,accuracy,0.7110106051154086
train,balanced_accuracy,0.7105598599710725
train,macro_f1,0.7091110496988277
train,weighted_f1,0.7095223504541892
train,log_loss,0.6888215799825077
train,brier_multiclass,0.3848114800007068
train,ece_15bin,0.032589563204025514
train,top1_prob_mean,0.678450345993042
train,top1_top2_margin_mean,0.4474346935749054
train,predictive_entropy_mean,0.7544345855712891
train,attention_entropy_mean,3.100925922393799
train,amb_c2_recall,0.7899628252788105
train,amb_c1_c5_c6_internal,0.22916666666666666
train,amb_c3_c4_pair,0.23820754716981132
train,amb_c3_to_c2_absorb,0.11406844106463879
train,amb_c4_to_c2_absorb,0.023408239700374533
train,precision_C1,0.7586821015138023
train,recall_C1,0.79182156133829
train,f1_C1,0.7748976807639836
train,support_C1,1076.0
train,precision_C2,0.8118433619866284
train,recall_C2,0.7899628252788105
train,f1_C2,0.8007536504945831
train,support_C2,1076.0
train,precision_C3,0.6332007952286283
train,recall_C3,0.6055133079847909
train,f1_C3,0.6190476190476191
train,support_C3,1052.0
train,precision_C4,0.6548672566371682
train,recall_C4,0.6928838951310862
train,f1_C4,0.6733393994540491
train,support_C4,1068.0
train,precision_C5,0.6892778993435449
train,recall_C5,0.5887850467289719
train,f1_C5,0.6350806451612904
train,support_C5,1070.0
train,precision_C6,0.7130872483221476
train,recall_C6,0.794392523364486
train,f1_C6,0.7515473032714411
train,support_C6,1070.0
val,n,1436.0
val,accuracy,0.5215877437325905
val,balanced_accuracy,0.5215286618729145
val,macro_f1,0.5174009310794978
val,weighted_f1,0.5175549944839021
val,log_loss,1.3174329671499911
val,brier_multiclass,0.635158406928311
val,ece_15bin,0.14284567698877837
val,top1_prob_mean,0.6629248261451721
val,top1_top2_margin_mean,0.423940509557724
val,predictive_entropy_mean,0.7769163250923157
val,attention_entropy_mean,3.1907169818878174
val,amb_c2_recall,0.7125
val,amb_c1_c5_c6_internal,0.3236111111111111
val,amb_c3_c4_pair,0.3025210084033613
val,amb_c3_to_c2_absorb,0.19665271966527198
val,amb_c4_to_c2_absorb,0.0379746835443038
val,precision_C1,0.5807860262008734
val,recall_C1,0.5541666666666667
val,f1_C1,0.5671641791044776
val,support_C1,240.0
val,precision_C2,0.6501901140684411
val,recall_C2,0.7125
val,f1_C2,0.679920477137177
val,support_C2,240.0
val,precision_C3,0.46017699115044247
val,recall_C3,0.4351464435146444
val,f1_C3,0.44731182795698926
val,support_C3,239.0
val,precision_C4,0.3984375
val,recall_C4,0.43037974683544306
val,f1_C4,0.41379310344827586
val,support_C4,237.0
val,precision_C5,0.49714285714285716
val,recall_C5,0.36099585062240663
val,f1_C5,0.4182692307692308
val,support_C5,241.0
val,precision_C6,0.5296167247386759
val,recall_C6,0.6359832635983264
val,f1_C6,0.5779467680608364
val,support_C6,239.0
test,n,1427.0
test,accuracy,0.5283812193412754
test,balanced_accuracy,0.5284541048925812
test,macro_f1,0.518438497855714
test,weighted_f1,0.5183874310424108
test,log_loss,1.2285802602067202
test,brier_multiclass,0.6258393968917979
test,ece_15bin,0.1339595419548572
test,top1_prob_mean,0.6526565551757812
test,top1_top2_margin_mean,0.4163227677345276
test,predictive_entropy_mean,0.8163506388664246
test,attention_entropy_mean,3.249614715576172
test,amb_c2_recall,0.7238493723849372
test,amb_c1_c5_c6_internal,0.3622377622377622
test,amb_c3_c4_pair,0.2769556025369979
test,amb_c3_to_c2_absorb,0.23949579831932774
test,amb_c4_to_c2_absorb,0.08085106382978724
test,precision_C1,0.6015037593984962
test,recall_C1,0.6751054852320675
test,f1_C1,0.6361829025844931
test,support_C1,237.0
test,precision_C2,0.5805369127516778
test,recall_C2,0.7238493723849372
test,f1_C2,0.6443202979515829
test,support_C2,239.0
test,precision_C3,0.5126903553299492
test,recall_C3,0.42436974789915966
test,f1_C3,0.46436781609195404
test,support_C3,238.0
test,precision_C4,0.5076335877862596
test,recall_C4,0.5659574468085107
test,f1_C4,0.5352112676056338
test,support_C4,235.0
test,precision_C5,0.4088050314465409
test,recall_C5,0.27310924369747897
test,f1_C5,0.327455919395466
test,support_C5,238.0
test,precision_C6,0.49795918367346936
test,recall_C6,0.5083333333333333
test,f1_C6,0.5030927835051546
test,support_C6,240.0
