split,metric,mean,std,median,min,max,n_seeds,values
test,accuracy,0.5103947675776688,0.03393014442434027,0.4940434477925718,0.4877365101611773,0.5494043447792571,3,"0.4940,0.4877,0.5494"
test,accuracy_calibrated,0.5103947675776688,0.03393014442434027,0.4940434477925718,0.4877365101611773,0.5494043447792571,3,"0.4940,0.4877,0.5494"
test,amb_c1_c5_c6_internal,0.3958041958041958,0.042236836001514684,0.4013986013986014,0.351048951048951,0.4349650349650349,3,"0.4014,0.4350,0.3510"
test,amb_c2_recall,0.691771269177127,0.07718880949523971,0.7112970711297071,0.606694560669456,0.7573221757322176,3,"0.6067,0.7113,0.7573"
test,amb_c3_c4_pair,0.2607470049330514,0.02450364855632658,0.2642706131078224,0.2346723044397463,0.2832980972515856,3,"0.2643,0.2833,0.2347"
test,amb_c3_to_c2_absorb,0.24369747899159658,0.01111660214733019,0.2478991596638655,0.2310924369747899,0.2521008403361344,3,"0.2311,0.2479,0.2521"
test,amb_c4_to_c2_absorb,0.11205673758865244,0.03413109054047082,0.1148936170212766,0.076595744680851,0.1446808510638297,3,"0.1149,0.1447,0.0766"
test,attention_entropy_mean,3.0255891482035318,0.14748744439003597,2.940973281860352,2.939902305603028,3.195891857147217,3,"2.9410,2.9399,3.1959"
test,balanced_accuracy,0.5105250093169067,0.03404481657665617,0.4940868485828744,0.4878185389289282,0.5496696404389175,3,"0.4941,0.4878,0.5497"
test,balanced_accuracy_calibrated,0.5105250093169067,0.03404481657665617,0.4940868485828744,0.4878185389289282,0.5496696404389175,3,"0.4941,0.4878,0.5497"
test,brier_multiclass,0.6584855822920902,0.06806676489182598,0.6665795963993957,0.586733703297327,0.7221434471795479,3,"0.7221,0.6666,0.5867"
test,brier_multiclass_calibrated,0.6051670751074827,0.016532441671072762,0.6096780314051113,0.5868473483746827,0.6189758455426541,3,"0.6190,0.6097,0.5868"
test,ece_15bin,0.1694594042249941,0.10905641840512731,0.1910807223965759,0.0512118271559205,0.2660856631224859,3,"0.2661,0.1911,0.0512"
test,ece_15bin_calibrated,0.04400810850986497,0.012730863842507392,0.0370268382826466,0.036295115028801,0.0587023722181473,3,"0.0370,0.0363,0.0587"
test,f1_C1,0.5722317720207649,0.05463247003159968,0.5577264653641207,0.5263157894736842,0.6326530612244898,3,"0.5263,0.5577,0.6327"
test,f1_C2,0.6172469757961355,0.04399278932970913,0.633147113594041,0.5675146771037182,0.6510791366906474,3,"0.5675,0.6331,0.6511"
test,f1_C3,0.493999828697798,0.02909856824493682,0.5040983606557377,0.4611973392461197,0.5167037861915368,3,"0.5041,0.4612,0.5167"
test,f1_C4,0.5188831220397628,0.06099265553413182,0.5,0.4695652173913043,0.5870841487279843,3,"0.5000,0.4696,0.5871"
test,f1_C5,0.3695111039126963,0.03712650152200415,0.3743842364532019,0.330188679245283,0.403960396039604,3,"0.4040,0.3302,0.3744"
test,f1_C6,0.4523850116619985,0.033294819454864205,0.4622425629290618,0.4152744630071599,0.4796380090497738,3,"0.4622,0.4153,0.4796"
test,log_loss,1.3585359599267928,0.28529977799892464,1.3139385226410651,1.098161254337921,1.6635081028013925,3,"1.6635,1.3139,1.0982"
test,log_loss_calibrated,1.140623503917169,0.03737482460597964,1.1426680973370438,1.1022683497939785,1.1769340646204849,3,"1.1769,1.1427,1.1023"
test,macro_f1,0.504042969021526,0.03238795356550518,0.4940219643669676,0.4778498796413381,0.5402570630562723,3,"0.4940,0.4778,0.5403"
test,macro_f1_calibrated,0.504042969021526,0.03238795356550518,0.4940219643669676,0.4778498796413381,0.5402570630562723,3,"0.4940,0.4778,0.5403"
test,n,1427.0,0.0,1427.0,1427.0,1427.0,3,"1427.0000,1427.0000,1427.0000"
test,n_calibrated,1427.0,0.0,1427.0,1427.0,1427.0,3,"1427.0000,1427.0000,1427.0000"
test,precision_C1,0.5564144377894711,0.06747442491869476,0.575,0.4815950920245399,0.6126482213438735,3,"0.5750,0.4816,0.6126"
test,precision_C2,0.5581786506443027,0.021730422295604273,0.5704697986577181,0.5330882352941176,0.5709779179810726,3,"0.5331,0.5705,0.5710"
test,precision_C3,0.5100086479911591,0.03447897641978055,0.492,0.488262910798122,0.5497630331753555,3,"0.4920,0.4883,0.5498"
test,precision_C4,0.5057513981598413,0.03339058571132389,0.4937759336099585,0.48,0.5434782608695652,3,"0.4938,0.4800,0.5435"
test,precision_C5,0.40358250343752333,0.042355961576126686,0.3820224719101123,0.3763440860215054,0.4523809523809524,3,"0.3820,0.3763,0.4524"
test,precision_C6,0.5078254500435155,0.01981261870883592,0.5126903553299492,0.4860335195530726,0.5247524752475248,3,"0.5127,0.4860,0.5248"
test,predictive_entropy_mean,0.7864538828531901,0.2244919290127922,0.7523042559623718,0.5809933543205261,1.0260640382766724,3,"0.5810,0.7523,1.0261"
test,predictive_entropy_mean_calibrated,1.201135794321696,0.010436602161839068,1.195660948753357,1.1945757865905762,1.2131706476211548,3,"1.1957,1.2132,1.1946"
test,recall_C1,0.60056258790436,0.09996824553539728,0.6540084388185654,0.4852320675105485,0.6624472573839663,3,"0.4852,0.6624,0.6540"
test,recall_C2,0.691771269177127,0.07718880949523971,0.7112970711297071,0.606694560669456,0.7573221757322176,3,"0.6067,0.7113,0.7573"
