epoch,train_loss,val_loss,val_accuracy,val_macro_f1,lr,time_seconds,is_best
1,1.7384502180819381,1.6441115543864098,0.3106113843991567,0.23929580045260768,0.001,0.5486342906951904,True
2,1.6094314867977038,1.5314082125920438,0.36823612087139845,0.3503768670704672,0.001,0.4756159782409668,True
3,1.534662139443572,1.5040859734601566,0.38229093464511593,0.3779073352085273,0.001,0.46309733390808105,True
4,1.4667603998889256,1.5002066861217658,0.40196767392832045,0.37626205700823756,0.001,0.45982813835144043,False
5,1.4021148489792523,1.4977504855214252,0.4075895994378074,0.39571600347758823,0.001,0.45885443687438965,True
6,1.3306927626977172,1.4309024912994341,0.4265635980323261,0.4092239902843517,0.001,0.46864867210388184,True
7,1.2842128046013501,1.4052155146863539,0.4342937456078707,0.41206476331523584,0.001,0.46214866638183594,True
8,1.2434067355241294,1.3889924171351247,0.45397048489107517,0.4389326619065981,0.001,0.469404935836792,True
9,1.1859419316540432,1.3074435829194766,0.4560787069571328,0.44527663290884095,0.001,0.4896118640899658,True
10,1.1438635737051759,1.318666917709758,0.47434996486296555,0.4724998183080922,0.001,0.4896564483642578,True
11,1.095221691020268,1.2776157455551567,0.4715390021082221,0.46199126436388277,0.001,0.49205684661865234,False
12,1.0816446524556973,1.3739908217378511,0.4595924104005622,0.44640457096972064,0.001,0.4813873767852783,False
13,1.037519302423826,1.3246453536369394,0.4799718903724526,0.46783699373323256,0.001,0.4905269145965576,False
14,1.0060254268609132,1.2579070659732619,0.48418833450456783,0.4753754407423014,0.001,0.4908123016357422,True
15,0.9615832753125796,1.2833322406820402,0.4560787069571328,0.4376437699461035,0.001,0.5035858154296875,False
16,0.9502534235312318,1.2696885841460774,0.5038650737877723,0.49765701186986727,0.001,0.49692797660827637,True
17,0.8947747731023261,1.2023401547718116,0.49402670414617006,0.484448067861379,0.001,0.5156323909759521,False
18,0.8864973913185328,1.2345699408652493,0.49121574139142654,0.4845049034179378,0.001,0.5144882202148438,False
19,0.8418654919041734,1.2836699708615569,0.4961349262122277,0.4887073141154155,0.001,0.47638916969299316,False
20,0.8355006794243007,1.4114944854422682,0.49121574139142654,0.4807294751494117,0.001,0.5352582931518555,False
21,0.8114148018981696,1.394993200489776,0.4933239634574842,0.4912698212244448,0.001,0.48353147506713867,False
22,0.789947913889755,1.2677835564083895,0.5017568517217147,0.4877542419890155,0.001,0.5201077461242676,False
23,0.7237418469473546,1.3530111919384311,0.49121574139142654,0.48223522927655643,0.001,0.5471312999725342,False
24,0.7247969781749444,1.386086154637501,0.49262122276879833,0.48236336625776705,0.001,0.5231993198394775,False
25,0.7435564666035575,1.440122715956044,0.4898102600140548,0.4855744820233556,0.001,0.5321793556213379,False
26,0.6755191438021827,1.539985445545998,0.48278285312719604,0.4825017481120424,0.001,0.5180025100708008,False
27,0.661990217132791,1.3711832386879375,0.5066760365425158,0.49816146657015153,0.001,0.523322343826294,True
28,0.6615943346088499,1.4281230063314432,0.49964862965565704,0.4955177289447757,0.001,0.5093376636505127,False
29,0.6240699886347997,1.4642750803886462,0.49262122276879833,0.48267051111887027,0.001,0.506833553314209,False
30,0.6052050843127507,1.454733850331015,0.5059732958538299,0.49511654530217925,0.001,0.5126709938049316,False
31,0.5626793920205261,1.5420103111655799,0.5158116654954322,0.508124045821085,0.001,0.5350689888000488,True
32,0.5530225227036829,1.5421695577704564,0.5122979620520028,0.5028155514135376,0.001,0.5203876495361328,False
33,0.542369906317863,1.4781456482050206,0.5179198875614898,0.5137689390443018,0.001,0.5143418312072754,True
34,0.5267850094175525,1.6039119174760241,0.4884047786366831,0.4850978715691367,0.001,0.5483148097991943,False
35,0.4984918794650512,1.6411641059588649,0.4877020379479972,0.4796981573240167,0.001,0.5173008441925049,False
36,0.4863009550135423,1.6383900786484955,0.49402670414617006,0.48576913491686113,0.001,0.48407602310180664,False
37,0.4788668108032835,1.5878986504324204,0.500351370344343,0.48735794710704355,0.001,0.4706301689147949,False
38,0.4871573729923263,1.7162054370845277,0.5094869992972593,0.5066576875798857,0.001,0.4824185371398926,False
39,0.4529373783081886,1.6863685093207503,0.4954321855235418,0.4913395370152642,0.001,0.4878864288330078,False
40,0.4187158120652581,1.786380009088228,0.4982431482782853,0.495351376602377,0.001,0.49144482612609863,False
41,0.422461515896979,1.7438974104041545,0.5066760365425158,0.5017243593913423,0.001,0.4868471622467041,False
42,0.39331899088644334,1.8555835705781938,0.5137034434293746,0.5070596858811643,0.001,0.4786994457244873,False
43,0.40882285476194746,1.7339794304868492,0.5094869992972593,0.5032292615234369,0.001,0.47991037368774414,False
44,0.3730399310356912,1.869169929206832,0.4877020379479972,0.4827904579326141,0.001,0.4817323684692383,False
45,0.37716821886222185,1.9433908574780527,0.5038650737877723,0.4900460860013236,0.001,0.4676473140716553,False
46,0.37908115986952057,2.0311427716210284,0.48910751932536894,0.47857647172593554,0.001,0.47531843185424805,False
47,0.35864205071898286,2.058155693139983,0.48418833450456783,0.4779982613870451,0.001,0.46315550804138184,False
48,0.33285167614773553,1.935013334598662,0.5256500351370345,0.5159865950214552,0.001,0.46613502502441406,True
49,0.3269664280354281,2.012591707982903,0.4785664089950808,0.4711116081443343,0.001,0.4644010066986084,False
50,0.3244619464688728,1.9711933166982418,0.49402670414617006,0.48510881563013825,0.001,0.47829723358154297,False
51,0.3050261394615767,1.9793355676043813,0.5122979620520028,0.5057585567419788,0.001,0.4675123691558838,False
