split,metric,value
train,n,6412.0
train,accuracy,0.8063006862133499
train,balanced_accuracy,0.806053536620453
train,macro_f1,0.8063678910088928
train,weighted_f1,0.8066060875176235
train,log_loss,0.47754603245781646
train,brier_multiclass,0.27142340491778283
train,ece_15bin,0.053865491442210374
train,top1_prob_mean,0.7550112009048462
train,top1_top2_margin_mean,0.5677199959754944
train,predictive_entropy_mean,0.5865970253944397
train,attention_entropy_mean,2.304042339324951
train,amb_c2_recall,0.8559479553903345
train,amb_c1_c5_c6_internal,0.1623134328358209
train,amb_c3_c4_pair,0.1669811320754717
train,amb_c3_to_c2_absorb,0.0817490494296578
train,amb_c4_to_c2_absorb,0.023408239700374533
train,precision_C1,0.7885572139303483
train,recall_C1,0.8838289962825279
train,f1_C1,0.8334794040315513
train,support_C1,1076.0
train,precision_C2,0.8746438746438746
train,recall_C2,0.8559479553903345
train,f1_C2,0.8651949271958667
train,support_C2,1076.0
train,precision_C3,0.7430939226519337
train,recall_C3,0.7671102661596958
train,f1_C3,0.754911131898971
train,support_C3,1052.0
train,precision_C4,0.7808219178082192
train,recall_C4,0.7471910112359551
train,f1_C4,0.7636363636363637
train,support_C4,1068.0
train,precision_C5,0.7628032345013477
train,recall_C5,0.7934579439252336
train,f1_C5,0.7778286761337608
train,support_C5,1070.0
train,precision_C6,0.9055793991416309
train,recall_C6,0.788785046728972
train,f1_C6,0.8431568431568431
train,support_C6,1070.0
val,n,1436.0
val,accuracy,0.520891364902507
val,balanced_accuracy,0.5207588894094871
val,macro_f1,0.5199415722863749
val,weighted_f1,0.5200207087375384
val,log_loss,1.4697804607887506
val,brier_multiclass,0.6543942233144128
val,ece_15bin,0.18166480669985244
val,top1_prob_mean,0.7025561332702637
val,top1_top2_margin_mean,0.484372615814209
val,predictive_entropy_mean,0.6905742287635803
val,attention_entropy_mean,2.408445119857788
val,amb_c2_recall,0.7291666666666666
val,amb_c1_c5_c6_internal,0.36666666666666664
val,amb_c3_c4_pair,0.25840336134453784
val,amb_c3_to_c2_absorb,0.18828451882845187
val,amb_c4_to_c2_absorb,0.08016877637130802
val,precision_C1,0.5538461538461539
val,recall_C1,0.6
val,f1_C1,0.576
val,support_C1,240.0
val,precision_C2,0.660377358490566
val,recall_C2,0.7291666666666666
val,f1_C2,0.693069306930693
val,support_C2,240.0
val,precision_C3,0.5127118644067796
val,recall_C3,0.5062761506276151
val,f1_C3,0.5094736842105263
val,support_C3,239.0
val,precision_C4,0.4309623430962343
val,recall_C4,0.4345991561181435
val,f1_C4,0.4327731092436975
val,support_C4,237.0
val,precision_C5,0.36470588235294116
val,recall_C5,0.38589211618257263
val,f1_C5,0.375
val,support_C5,241.0
val,precision_C6,0.6187845303867403
val,recall_C6,0.4686192468619247
val,f1_C6,0.5333333333333333
val,support_C6,239.0
test,n,1427.0
test,accuracy,0.5017519271198319
test,balanced_accuracy,0.5018952631858067
test,macro_f1,0.4966523518557249
test,weighted_f1,0.49655666826627154
test,log_loss,1.3363785525327048
test,brier_multiclass,0.661371035351089
test,ece_15bin,0.1907011630155861
test,top1_prob_mean,0.6924530863761902
test,top1_top2_margin_mean,0.4699939787387848
test,predictive_entropy_mean,0.7123540043830872
test,attention_entropy_mean,2.402860164642334
test,amb_c2_recall,0.694560669456067
test,amb_c1_c5_c6_internal,0.45314685314685316
test,amb_c3_c4_pair,0.2536997885835095
test,amb_c3_to_c2_absorb,0.27310924369747897
test,amb_c4_to_c2_absorb,0.13191489361702127
test,precision_C1,0.5
test,recall_C1,0.6329113924050633
test,f1_C1,0.5586592178770949
test,support_C1,237.0
test,precision_C2,0.5865724381625441
test,recall_C2,0.694560669456067
test,f1_C2,0.6360153256704981
test,support_C2,239.0
test,precision_C3,0.49765258215962443
test,recall_C3,0.44537815126050423
test,f1_C3,0.4700665188470067
test,support_C3,238.0
test,precision_C4,0.539906103286385
test,recall_C4,0.48936170212765956
test,f1_C4,0.5133928571428571
test,support_C4,235.0
test,precision_C5,0.37549407114624506
test,recall_C5,0.39915966386554624
test,f1_C5,0.3869653767820774
test,support_C5,238.0
test,precision_C6,0.509090909090909
test,recall_C6,0.35
test,f1_C6,0.4148148148148148
test,support_C6,240.0
