epoch,train_loss,val_strict_i2t_R@1,val_strict_t2i_R@1,val_strict_i2t_R@5,val_strict_t2i_R@5,val_template_i2t_R@1,val_template_t2i_R@1,val_template_i2t_R@5,val_template_t2i_R@5,is_best,time_seconds
19,3.242045300459014,0.012534818941504178,0.009749303621169917,0.04526462395543175,0.05083565459610028,0.6720055710306406,0.8474930362116991,0.7729805013927576,0.9728412256267409,False,0.1561276912689209
20,3.213819418467363,0.011142061281337047,0.01532033426183844,0.04944289693593315,0.04805013927576602,0.6483286908077994,0.8586350974930362,0.7681058495821727,0.9603064066852368,False,0.16437530517578125
21,3.1905959745681964,0.009749303621169917,0.01532033426183844,0.04317548746518106,0.05083565459610028,0.6086350974930362,0.8356545961002786,0.7437325905292479,0.9763231197771588,False,0.1889803409576416
22,3.1746460510021586,0.011142061281337047,0.011838440111420613,0.04596100278551532,0.060584958217270196,0.692200557103064,0.7841225626740947,0.7883008356545961,0.9658774373259053,True,0.2034595012664795
23,3.1869265692574635,0.009749303621169917,0.011142061281337047,0.04526462395543175,0.057103064066852366,0.6796657381615598,0.8704735376044568,0.7743732590529248,0.9526462395543176,False,0.19693708419799805
24,3.157408710353016,0.013231197771587743,0.016713091922005572,0.05222841225626741,0.05501392757660167,0.6225626740947076,0.8941504178272981,0.7444289693593314,0.9637883008356546,False,0.21067333221435547
25,3.14257244251701,0.00766016713091922,0.009749303621169917,0.04665738161559889,0.04735376044568245,0.6866295264623955,0.8885793871866295,0.782033426183844,0.9610027855153204,False,0.16549038887023926
26,3.147237006679447,0.010445682451253482,0.008356545961002786,0.04596100278551532,0.05083565459610028,0.6678272980501393,0.9045961002785515,0.7924791086350975,0.9568245125348189,False,0.1697070598602295
27,3.144130021129187,0.00766016713091922,0.009052924791086351,0.04456824512534819,0.05222841225626741,0.6880222841225627,0.7527855153203342,0.7862116991643454,0.9547353760445683,False,0.1855301856994629
28,3.1574947511264853,0.008356545961002786,0.011142061281337047,0.04735376044568245,0.05222841225626741,0.6692200557103064,0.866991643454039,0.782033426183844,0.9714484679665738,False,0.15531373023986816
29,3.1185305500432094,0.010445682451253482,0.010445682451253482,0.04526462395543175,0.04874651810584958,0.6706128133704735,0.8091922005571031,0.7778551532033426,0.9763231197771588,False,0.1592540740966797
30,3.1176546971201526,0.010445682451253482,0.012534818941504178,0.0403899721448468,0.05362116991643454,0.6942896935933147,0.9025069637883009,0.7994428969359332,0.958217270194986,True,0.16196179389953613
31,3.1257514987078148,0.006267409470752089,0.009749303621169917,0.04108635097493036,0.04735376044568245,0.7221448467966574,0.8607242339832869,0.8036211699164345,0.9610027855153204,True,0.16309094429016113
32,3.1032356749604215,0.009749303621169917,0.009052924791086351,0.05153203342618384,0.05222841225626741,0.6768802228412256,0.8579387186629527,0.7959610027855153,0.967966573816156,False,0.17246222496032715
33,3.066718103732456,0.008356545961002786,0.012534818941504178,0.04944289693593315,0.04944289693593315,0.6720055710306406,0.8837047353760445,0.7771587743732591,0.9686629526462396,False,0.17821717262268066
34,3.0874576946012837,0.006963788300835654,0.010445682451253482,0.04247910863509749,0.04874651810584958,0.6963788300835655,0.8732590529247911,0.7938718662952646,0.963091922005571,False,0.16302728652954102
35,3.065472658265775,0.005571030640668524,0.009052924791086351,0.04108635097493036,0.04944289693593315,0.697075208913649,0.8983286908077994,0.8015320334261838,0.9589136490250696,False,0.16219186782836914
36,3.0352732058398364,0.005571030640668524,0.011142061281337047,0.04108635097493036,0.04317548746518106,0.6942896935933147,0.9032033426183844,0.7952646239554317,0.9644846796657381,False,0.16307640075683594
37,3.0536338840509605,0.006963788300835654,0.010445682451253482,0.04247910863509749,0.04874651810584958,0.6497214484679665,0.8906685236768802,0.7910863509749304,0.9561281337047354,False,0.16312885284423828
38,3.014964251464706,0.006267409470752089,0.013927576601671309,0.04735376044568245,0.05362116991643454,0.7305013927576601,0.8614206128133705,0.8203342618384402,0.963091922005571,True,0.1611790657043457
39,3.0002828800745185,0.009052924791086351,0.006267409470752089,0.04317548746518106,0.04874651810584958,0.6949860724233984,0.8168523676880223,0.7959610027855153,0.9603064066852368,False,0.18329620361328125
40,3.0060216704533387,0.00766016713091922,0.011142061281337047,0.037604456824512536,0.05013927576601671,0.7235376044568245,0.878133704735376,0.8210306406685237,0.9596100278551533,False,0.15764307975769043
41,2.9941114157494053,0.009052924791086351,0.008356545961002786,0.04526462395543175,0.04805013927576602,0.6935933147632312,0.8753481894150418,0.8050139275766016,0.9589136490250696,False,0.16162109375
42,2.986891440205922,0.011838440111420613,0.009749303621169917,0.04735376044568245,0.04456824512534819,0.7193593314763231,0.8746518105849582,0.8189415041782729,0.9610027855153204,False,0.1746382713317871
43,2.9718285627240175,0.009749303621169917,0.006963788300835654,0.04387186629526462,0.05013927576601671,0.6915041782729805,0.850974930362117,0.7987465181058496,0.9596100278551533,False,0.18434524536132812
44,2.9699269640988586,0.011142061281337047,0.010445682451253482,0.04805013927576602,0.05222841225626741,0.6887186629526463,0.8488857938718662,0.7994428969359332,0.967966573816156,False,0.16917157173156738
45,2.949392962552426,0.006267409470752089,0.011142061281337047,0.04456824512534819,0.05153203342618384,0.6775766016713092,0.8697771587743732,0.7994428969359332,0.9658774373259053,False,0.17353224754333496
46,2.9700503355253507,0.006267409470752089,0.013231197771587743,0.04735376044568245,0.057103064066852366,0.6720055710306406,0.8655988857938719,0.7848189415041783,0.9575208913649025,False,0.1700611114501953
47,2.9697367320637813,0.004178272980501393,0.011142061281337047,0.04456824512534819,0.054317548746518104,0.7144846796657381,0.8558495821727019,0.8001392757660167,0.9603064066852368,False,0.22926664352416992
48,2.932586205057702,0.006963788300835654,0.012534818941504178,0.03690807799442897,0.04805013927576602,0.729108635097493,0.8488857938718662,0.8147632311977716,0.9603064066852368,False,0.17095112800598145
