split,metric,value
train,n,6412.0
train,accuracy,0.7490642545227698
train,balanced_accuracy,0.7487903854920474
train,macro_f1,0.7477042751070622
train,weighted_f1,0.7479501031318123
train,log_loss,0.6039619968198012
train,brier_multiclass,0.3421269077649377
train,ece_15bin,0.02739104227449324
train,top1_prob_mean,0.7216731905937195
train,top1_top2_margin_mean,0.5156158804893494
train,predictive_entropy_mean,0.6635531783103943
train,attention_entropy_mean,2.8159115314483643
train,amb_c2_recall,0.8615241635687733
train,amb_c1_c5_c6_internal,0.22419154228855723
train,amb_c3_c4_pair,0.19811320754716982
train,amb_c3_to_c2_absorb,0.11977186311787072
train,amb_c4_to_c2_absorb,0.031835205992509365
train,precision_C1,0.701644479248238
train,recall_C1,0.8327137546468402
train,f1_C1,0.7615809604759881
train,support_C1,1076.0
train,precision_C2,0.8232682060390764
train,recall_C2,0.8615241635687733
train,f1_C2,0.8419618528610354
train,support_C2,1076.0
train,precision_C3,0.6758193091231178
train,recall_C3,0.7252851711026616
train,f1_C3,0.6996790463090325
train,support_C3,1052.0
train,precision_C4,0.7662753468516542
train,recall_C4,0.6722846441947565
train,f1_C4,0.7162094763092269
train,support_C4,1068.0
train,precision_C5,0.7263045793397231
train,recall_C5,0.6373831775700934
train,f1_C5,0.6789447486311598
train,support_C5,1070.0
train,precision_C6,0.8137450199203188
train,recall_C6,0.7635514018691589
train,f1_C6,0.7878495660559306
train,support_C6,1070.0
val,n,1436.0
val,accuracy,0.5222841225626741
val,balanced_accuracy,0.522135105505011
val,macro_f1,0.5167731338066607
val,weighted_f1,0.5168659414211884
val,log_loss,1.4182805007504933
val,brier_multiclass,0.6585245521183946
val,ece_15bin,0.186957035203332
val,top1_prob_mean,0.706413984298706
val,top1_top2_margin_mean,0.4912484586238861
val,predictive_entropy_mean,0.6928008198738098
val,attention_entropy_mean,2.938286066055298
val,amb_c2_recall,0.7541666666666667
val,amb_c1_c5_c6_internal,0.3458333333333333
val,amb_c3_c4_pair,0.2542016806722689
val,amb_c3_to_c2_absorb,0.21338912133891214
val,amb_c4_to_c2_absorb,0.09282700421940929
val,precision_C1,0.5259259259259259
val,recall_C1,0.5916666666666667
val,f1_C1,0.5568627450980392
val,support_C1,240.0
val,precision_C2,0.6350877192982456
val,recall_C2,0.7541666666666667
val,f1_C2,0.6895238095238095
val,support_C2,240.0
val,precision_C3,0.47058823529411764
val,recall_C3,0.5355648535564853
val,f1_C3,0.5009784735812133
val,support_C3,239.0
val,precision_C4,0.44660194174757284
val,recall_C4,0.3881856540084388
val,f1_C4,0.4153498871331828
val,support_C4,237.0
val,precision_C5,0.4129353233830846
val,recall_C5,0.34439834024896265
val,f1_C5,0.3755656108597285
val,support_C5,241.0
val,precision_C6,0.6138613861386139
val,recall_C6,0.5188284518828452
val,f1_C6,0.562358276643991
val,support_C6,239.0
test,n,1427.0
test,accuracy,0.4877365101611773
test,balanced_accuracy,0.48781853892892824
test,macro_f1,0.4778498796413381
test,weighted_f1,0.47783244712677025
test,log_loss,1.3139385226410651
test,brier_multiclass,0.6665795963993957
test,ece_15bin,0.19108072239657592
test,top1_prob_mean,0.6788172721862793
test,top1_top2_margin_mean,0.4512910842895508
test,predictive_entropy_mean,0.7523042559623718
test,attention_entropy_mean,2.9399023056030273
test,amb_c2_recall,0.7112970711297071
test,amb_c1_c5_c6_internal,0.43496503496503497
test,amb_c3_c4_pair,0.2832980972515856
test,amb_c3_to_c2_absorb,0.24789915966386555
test,amb_c4_to_c2_absorb,0.14468085106382977
test,precision_C1,0.4815950920245399
test,recall_C1,0.6624472573839663
test,f1_C1,0.5577264653641207
test,support_C1,237.0
test,precision_C2,0.5704697986577181
test,recall_C2,0.7112970711297071
test,f1_C2,0.633147113594041
test,support_C2,239.0
test,precision_C3,0.48826291079812206
test,recall_C3,0.4369747899159664
test,f1_C3,0.4611973392461197
test,support_C3,238.0
test,precision_C4,0.48
test,recall_C4,0.4595744680851064
test,f1_C4,0.46956521739130436
test,support_C4,235.0
test,precision_C5,0.3763440860215054
test,recall_C5,0.29411764705882354
test,f1_C5,0.330188679245283
test,support_C5,238.0
test,precision_C6,0.4860335195530726
test,recall_C6,0.3625
test,f1_C6,0.4152744630071599
test,support_C6,240.0
