split,metric,value
train,n,6425.0
train,accuracy,0.9399221789883269
train,balanced_accuracy,0.9398638657012927
train,macro_f1,0.9396430583823653
train,weighted_f1,0.9397998500518552
train,log_loss,0.16718095599919572
train,brier_multiclass,0.0918612484385299
train,ece_15bin,0.03313431378468469
train,top1_prob_mean,0.9067878127098083
train,top1_top2_margin_mean,0.8276317715644836
train,predictive_entropy_mean,0.2459806352853775
train,attention_entropy_mean,2.531554698944092
train,amb_c2_recall,0.9777365491651205
train,amb_c1_c5_c6_internal,0.03693358162631906
train,amb_c3_c4_pair,0.07576470588235294
train,amb_c3_to_c2_absorb,0.03897338403041825
train,amb_c4_to_c2_absorb,0.003727865796831314
train,precision_C1,0.9468468468468468
train,recall_C1,0.9767657992565055
train,f1_C1,0.9615736505032022
train,support_C1,1076.0
train,precision_C2,0.9486948694869487
train,recall_C2,0.9777365491651205
train,f1_C2,0.962996802192782
train,support_C2,1078.0
train,precision_C3,0.8670774647887324
train,recall_C3,0.9363117870722434
train,f1_C3,0.9003656307129799
train,support_C3,1052.0
train,precision_C4,0.9574688796680498
train,recall_C4,0.8602050326188257
train,f1_C4,0.9062346588119784
train,support_C4,1073.0
train,precision_C5,0.9576515880654476
train,recall_C5,0.9273066169617894
train,f1_C5,0.9422348484848485
train,support_C5,1073.0
train,precision_C6,0.968075117370892
train,recall_C6,0.9608574091332712
train,f1_C6,0.9644527595884004
train,support_C6,1073.0
val,n,1423.0
val,accuracy,0.5080815179198875
val,balanced_accuracy,0.5076547866272628
val,macro_f1,0.49975217116128495
val,weighted_f1,0.5001401760091159
val,log_loss,2.1911421323869695
val,brier_multiclass,0.7813638131923738
val,ece_15bin,0.32081257000576
val,top1_prob_mean,0.8288941383361816
val,top1_top2_margin_mean,0.6944312453269958
val,predictive_entropy_mean,0.42668184638023376
val,attention_entropy_mean,2.6706602573394775
val,amb_c2_recall,0.7573221757322176
val,amb_c1_c5_c6_internal,0.3398328690807799
val,amb_c3_c4_pair,0.3197424892703863
val,amb_c3_to_c2_absorb,0.24267782426778242
val,amb_c4_to_c2_absorb,0.09251101321585903
val,precision_C1,0.5809128630705395
val,recall_C1,0.5857740585774058
val,f1_C1,0.5833333333333334
val,support_C1,239.0
val,precision_C2,0.565625
val,recall_C2,0.7573221757322176
val,f1_C2,0.6475849731663685
val,support_C2,239.0
val,precision_C3,0.44298245614035087
val,recall_C3,0.4225941422594142
val,f1_C3,0.43254817987152033
val,support_C3,239.0
val,precision_C4,0.45414847161572053
val,recall_C4,0.4581497797356828
val,f1_C4,0.45614035087719296
val,support_C4,227.0
val,precision_C5,0.4186046511627907
val,recall_C5,0.301255230125523
val,f1_C5,0.35036496350364965
val,support_C5,239.0
val,precision_C6,0.5364806866952789
val,recall_C6,0.5208333333333334
val,f1_C6,0.5285412262156448
val,support_C6,240.0
test,n,1427.0
test,accuracy,0.4989488437281009
test,balanced_accuracy,0.4989570869469149
test,macro_f1,0.48752428410704085
test,weighted_f1,0.4874807030390159
test,log_loss,2.0858173126429076
test,brier_multiclass,0.772943454339354
test,ece_15bin,0.3274306478037563
test,top1_prob_mean,0.8252663016319275
test,top1_top2_margin_mean,0.689050555229187
test,predictive_entropy_mean,0.4346224367618561
test,attention_entropy_mean,2.74038028717041
test,amb_c2_recall,0.7436974789915967
test,amb_c1_c5_c6_internal,0.3727144866385373
test,amb_c3_c4_pair,0.3054393305439331
test,amb_c3_to_c2_absorb,0.20588235294117646
test,amb_c4_to_c2_absorb,0.1
test,precision_C1,0.5
test,recall_C1,0.6008403361344538
test,f1_C1,0.5458015267175572
test,support_C1,238.0
test,precision_C2,0.5880398671096345
test,recall_C2,0.7436974789915967
test,f1_C2,0.6567717996289425
test,support_C2,238.0
test,precision_C3,0.4570446735395189
test,recall_C3,0.5588235294117647
test,f1_C3,0.502835538752363
test,support_C3,238.0
test,precision_C4,0.4375
test,recall_C4,0.35
test,f1_C4,0.3888888888888889
test,support_C4,240.0
test,precision_C5,0.4383561643835616
test,recall_C5,0.270042194092827
test,f1_C5,0.3342036553524804
test,support_C5,237.0
test,precision_C6,0.5260663507109005
test,recall_C6,0.4703389830508475
test,f1_C6,0.4966442953020134
test,support_C6,236.0
