split,metric,value
train,n,6434.0
train,accuracy,0.7791420578178427
train,balanced_accuracy,0.779034546494545
train,macro_f1,0.7762751604939072
train,weighted_f1,0.776365372657306
train,log_loss,0.5345436680471543
train,brier_multiclass,0.30369003382612253
train,ece_15bin,0.03995613756574827
train,top1_prob_mean,0.7393183708190918
train,top1_top2_margin_mean,0.5386180877685547
train,predictive_entropy_mean,0.6178569793701172
train,attention_entropy_mean,2.690512180328369
train,amb_c2_recall,0.8902325581395348
train,amb_c1_c5_c6_internal,0.1966449207828518
train,amb_c3_c4_pair,0.18504672897196262
train,amb_c3_to_c2_absorb,0.07511737089201878
train,amb_c4_to_c2_absorb,0.027906976744186046
train,precision_C1,0.7364705882352941
train,recall_C1,0.8734883720930232
train,f1_C1,0.7991489361702128
train,support_C1,1075.0
train,precision_C2,0.8365384615384616
train,recall_C2,0.8902325581395348
train,f1_C2,0.8625506985128436
train,support_C2,1075.0
train,precision_C3,0.7255772646536413
train,recall_C3,0.7671361502347418
train,f1_C3,0.745778183477864
train,support_C3,1065.0
train,precision_C4,0.7911857292759706
train,recall_C4,0.7013953488372093
train,f1_C4,0.7435897435897436
train,support_C4,1075.0
train,precision_C5,0.7817745803357314
train,recall_C5,0.6087768440709617
train,f1_C5,0.684514435695538
train,support_C5,1071.0
train,precision_C6,0.8112522686025408
train,recall_C6,0.8331780055917987
train,f1_C6,0.8220689655172414
train,support_C6,1073.0
val,n,1420.0
val,accuracy,0.5091549295774648
val,balanced_accuracy,0.5085355098802887
val,macro_f1,0.5066492137485975
val,weighted_f1,0.5073206766225221
val,log_loss,1.456168815326448
val,brier_multiclass,0.6687804790927161
val,ece_15bin,0.18891004024886748
val,top1_prob_mean,0.6965858340263367
val,top1_top2_margin_mean,0.46950727701187134
val,predictive_entropy_mean,0.7066014409065247
val,attention_entropy_mean,2.722532272338867
val,amb_c2_recall,0.6458333333333334
val,amb_c1_c5_c6_internal,0.34265734265734266
val,amb_c3_c4_pair,0.27741935483870966
val,amb_c3_to_c2_absorb,0.24561403508771928
val,amb_c4_to_c2_absorb,0.08438818565400844
val,precision_C1,0.540084388185654
val,recall_C1,0.5378151260504201
val,f1_C1,0.5389473684210526
val,support_C1,238.0
val,precision_C2,0.5719557195571956
val,recall_C2,0.6458333333333334
val,f1_C2,0.6066536203522505
val,support_C2,240.0
val,precision_C3,0.41596638655462187
val,recall_C3,0.4342105263157895
val,f1_C3,0.4248927038626609
val,support_C3,228.0
val,precision_C4,0.4696969696969697
val,recall_C4,0.5232067510548524
val,f1_C4,0.49500998003992014
val,support_C4,237.0
val,precision_C5,0.48936170212765956
val,recall_C5,0.38493723849372385
val,f1_C5,0.4309133489461358
val,support_C5,239.0
val,precision_C6,0.5630630630630631
val,recall_C6,0.5252100840336135
val,f1_C6,0.5434782608695652
val,support_C6,238.0
test,n,1421.0
test,accuracy,0.46586910626319494
test,balanced_accuracy,0.4656482667728961
test,macro_f1,0.4660867320844008
test,weighted_f1,0.4666996624432164
test,log_loss,1.64961846143998
test,brier_multiclass,0.7419144244739607
test,ece_15bin,0.25970413605567855
test,top1_prob_mean,0.7255732417106628
test,top1_top2_margin_mean,0.5175477862358093
test,predictive_entropy_mean,0.6451034545898438
test,attention_entropy_mean,2.6059389114379883
test,amb_c2_recall,0.6291666666666667
test,amb_c1_c5_c6_internal,0.3417015341701534
test,amb_c3_c4_pair,0.3620689655172414
test,amb_c3_to_c2_absorb,0.1228813559322034
test,amb_c4_to_c2_absorb,0.008771929824561403
test,precision_C1,0.581151832460733
test,recall_C1,0.4625
test,f1_C1,0.5150812064965197
test,support_C1,240.0
test,precision_C2,0.5807692307692308
test,recall_C2,0.6291666666666667
test,f1_C2,0.604
test,support_C2,240.0
test,precision_C3,0.39622641509433965
test,recall_C3,0.4449152542372881
test,f1_C3,0.41916167664670656
test,support_C3,236.0
test,precision_C4,0.37681159420289856
test,recall_C4,0.45614035087719296
test,f1_C4,0.4126984126984127
test,support_C4,228.0
test,precision_C5,0.35
test,recall_C5,0.32217573221757323
test,f1_C5,0.3355119825708061
test,support_C5,239.0
test,precision_C6,0.5454545454545454
test,recall_C6,0.4789915966386555
test,f1_C6,0.5100671140939598
test,support_C6,238.0
