split,metric,mean,std,median,min,max,n_seeds,values
test,macro_f1,0.5128361992159721,0.008051122572277357,0.5134446890680403,0.5044980959548176,0.5205658126250582,3,"0.5134,0.5045,0.5206"
test,macro_f1_calibrated,0.5128361992159721,0.008051122572277357,0.5134446890680403,0.5044980959548176,0.5205658126250582,3,"0.5134,0.5045,0.5206"
test,n,1427.0,0.0,1427.0,1427.0,1427.0,3,"1427.0000,1427.0000,1427.0000"
test,n_calibrated,1427.0,0.0,1427.0,1427.0,1427.0,3,"1427.0000,1427.0000,1427.0000"
test,precision_C1,0.5575659415375168,0.027330993957657788,0.5666666666666667,0.5268456375838926,0.579185520361991,3,"0.5268,0.5792,0.5667"
test,precision_C2,0.593092637194136,0.012559685004790674,0.6,0.5785953177257525,0.6006825938566553,3,"0.6000,0.5786,0.6007"
test,precision_C3,0.5156372061661532,0.011449018203169245,0.5106382978723404,0.507537688442211,0.5287356321839081,3,"0.5106,0.5075,0.5287"
test,precision_C4,0.48495441326818217,0.008823140296479692,0.4894366197183099,0.4747899159663865,0.4906367041198501,3,"0.4894,0.4906,0.4748"
test,precision_C5,0.3963559986477057,0.020699685168598922,0.4052631578947368,0.3726937269372694,0.4111111111111111,3,"0.4111,0.3727,0.4053"
test,precision_C6,0.5496619241756108,0.012703526191321623,0.5542857142857143,0.5352941176470588,0.5594059405940595,3,"0.5594,0.5353,0.5543"
test,predictive_entropy_mean,0.7922990520795187,0.05254427477203008,0.8023776412010193,0.735445499420166,0.8390740156173706,3,"0.8024,0.8391,0.7354"
test,predictive_entropy_mean_calibrated,1.180073897043864,0.051174376930670396,1.1919680833816528,1.123999834060669,1.22425377368927,3,"1.1920,1.2243,1.1240"
test,recall_C1,0.6160337552742616,0.06631322213291864,0.6455696202531646,0.540084388185654,0.6624472573839663,3,"0.6624,0.5401,0.6456"
test,recall_C2,0.7168758716875873,0.02379180210492608,0.7238493723849372,0.6903765690376569,0.7364016736401674,3,"0.6904,0.7238,0.7364"
test,recall_C3,0.46918767507002795,0.09639477203120321,0.4243697478991596,0.4033613445378151,0.5798319327731093,3,"0.4034,0.4244,0.5798"
