split,metric,value
train,n,6412.0
train,accuracy,0.758109794135995
train,balanced_accuracy,0.7576011423195519
train,macro_f1,0.7559896415445144
train,weighted_f1,0.7563574956150958
train,log_loss,0.5931040908496708
train,brier_multiclass,0.3315056149046586
train,ece_15bin,0.05906287655327295
train,top1_prob_mean,0.6990469694137573
train,top1_top2_margin_mean,0.47915178537368774
train,predictive_entropy_mean,0.7130039930343628
train,attention_entropy_mean,2.6646957397460938
train,amb_c2_recall,0.8531598513011153
train,amb_c1_c5_c6_internal,0.17288557213930347
train,amb_c3_c4_pair,0.19056603773584907
train,amb_c3_to_c2_absorb,0.13403041825095058
train,amb_c4_to_c2_absorb,0.035580524344569285
train,precision_C1,0.7863247863247863
train,recall_C1,0.8550185873605948
train,f1_C1,0.8192341941228851
train,support_C1,1076.0
train,precision_C2,0.7779661016949152
train,recall_C2,0.8531598513011153
train,f1_C2,0.8138297872340425
train,support_C2,1076.0
train,precision_C3,0.7004175365344467
train,recall_C3,0.6378326996197718
train,f1_C3,0.6676616915422886
train,support_C3,1052.0
train,precision_C4,0.6917355371900826
train,recall_C4,0.7837078651685393
train,f1_C4,0.7348551360842844
train,support_C4,1068.0
train,precision_C5,0.76431718061674
train,recall_C5,0.6485981308411215
train,f1_C5,0.7017189079878665
train,support_C5,1070.0
train,precision_C6,0.8326572008113591
train,recall_C6,0.7672897196261682
train,f1_C6,0.7986381322957199
train,support_C6,1070.0
val,n,1436.0
val,accuracy,0.5243732590529248
val,balanced_accuracy,0.5242921117543135
val,macro_f1,0.5169202846131583
val,weighted_f1,0.5170185696569208
val,log_loss,1.2963353891372955
val,brier_multiclass,0.6208398918832551
val,ece_15bin,0.153960491953454
val,top1_prob_mean,0.6776073575019836
val,top1_top2_margin_mean,0.4439180791378021
val,predictive_entropy_mean,0.7511870265007019
val,attention_entropy_mean,2.809701919555664
val,amb_c2_recall,0.7541666666666667
val,amb_c1_c5_c6_internal,0.3388888888888889
val,amb_c3_c4_pair,0.28991596638655465
val,amb_c3_to_c2_absorb,0.20502092050209206
val,amb_c4_to_c2_absorb,0.08438818565400844
val,precision_C1,0.5484949832775919
val,recall_C1,0.6833333333333333
val,f1_C1,0.608534322820037
val,support_C1,240.0
val,precision_C2,0.6510791366906474
val,recall_C2,0.7541666666666667
val,f1_C2,0.6988416988416989
val,support_C2,240.0
val,precision_C3,0.4950980392156863
val,recall_C3,0.4225941422594142
val,f1_C3,0.45598194130925507
val,support_C3,239.0
val,precision_C4,0.4122137404580153
val,recall_C4,0.45569620253164556
val,f1_C4,0.43286573146292584
val,support_C4,237.0
val,precision_C5,0.4301675977653631
val,recall_C5,0.31950207468879666
val,f1_C5,0.36666666666666664
val,support_C5,241.0
val,precision_C6,0.5700934579439252
val,recall_C6,0.5104602510460251
val,f1_C6,0.5386313465783664
val,support_C6,239.0
test,n,1427.0
test,accuracy,0.5213735108619482
test,balanced_accuracy,0.5215720392904664
test,macro_f1,0.5134446890680403
test,weighted_f1,0.5134336450356124
test,log_loss,1.2143680749733183
test,brier_multiclass,0.6281351776651247
test,ece_15bin,0.14149247094226536
test,top1_prob_mean,0.6610932350158691
test,top1_top2_margin_mean,0.4230913519859314
test,predictive_entropy_mean,0.8023776412010193
test,attention_entropy_mean,2.6790401935577393
test,amb_c2_recall,0.6903765690376569
test,amb_c1_c5_c6_internal,0.3832167832167832
test,amb_c3_c4_pair,0.2642706131078224
test,amb_c3_to_c2_absorb,0.21428571428571427
test,amb_c4_to_c2_absorb,0.12340425531914893
test,precision_C1,0.5268456375838926
test,recall_C1,0.6624472573839663
test,f1_C1,0.5869158878504673
test,support_C1,237.0
test,precision_C2,0.6
test,recall_C2,0.6903765690376569
test,f1_C2,0.642023346303502
test,support_C2,239.0
test,precision_C3,0.5106382978723404
test,recall_C3,0.40336134453781514
test,f1_C3,0.4507042253521127
test,support_C3,238.0
test,precision_C4,0.4894366197183099
test,recall_C4,0.5914893617021276
test,f1_C4,0.535645472061657
test,support_C4,235.0
test,precision_C5,0.4111111111111111
test,recall_C5,0.31092436974789917
test,f1_C5,0.35406698564593303
test,support_C5,238.0
test,precision_C6,0.5594059405940595
test,recall_C6,0.4708333333333333
test,f1_C6,0.5113122171945701
test,support_C6,240.0
