split,metric,value
train,n,6412.0
train,accuracy,0.7960074859638179
train,balanced_accuracy,0.795868744869176
train,macro_f1,0.7954042870312095
train,weighted_f1,0.7956472960714115
train,log_loss,0.5125302514447084
train,brier_multiclass,0.29013116877877776
train,ece_15bin,0.06316596502467237
train,top1_prob_mean,0.7335147857666016
train,top1_top2_margin_mean,0.5308799147605896
train,predictive_entropy_mean,0.636547863483429
train,attention_entropy_mean,2.497633695602417
train,amb_c2_recall,0.870817843866171
train,amb_c1_c5_c6_internal,0.14614427860696516
train,amb_c3_c4_pair,0.17169811320754716
train,amb_c3_to_c2_absorb,0.09600760456273764
train,amb_c4_to_c2_absorb,0.03651685393258427
train,precision_C1,0.8204225352112676
train,recall_C1,0.8661710037174721
train,f1_C1,0.8426763110307414
train,support_C1,1076.0
train,precision_C2,0.7988064791133845
train,recall_C2,0.870817843866171
train,f1_C2,0.8332592263228101
train,support_C2,1076.0
train,precision_C3,0.6880064829821718
train,recall_C3,0.8070342205323194
train,f1_C3,0.7427821522309711
train,support_C3,1052.0
train,precision_C4,0.8153503893214683
train,recall_C4,0.6863295880149812
train,f1_C4,0.7452974072191154
train,support_C4,1068.0
train,precision_C5,0.8012295081967213
train,recall_C5,0.7308411214953271
train,f1_C5,0.7644183773216031
train,support_C5,1070.0
train,precision_C6,0.8762575452716298
train,recall_C6,0.814018691588785
train,f1_C6,0.8439922480620154
train,support_C6,1070.0
val,n,1436.0
val,accuracy,0.5557103064066853
val,balanced_accuracy,0.5555477191120753
val,macro_f1,0.5521387346108652
val,weighted_f1,0.5523173389506748
val,log_loss,1.2532618174239334
val,brier_multiclass,0.5970469021522974
val,ece_15bin,0.15379503335087746
val,top1_prob_mean,0.7091450095176697
val,top1_top2_margin_mean,0.4933071434497833
val,predictive_entropy_mean,0.6859230399131775
val,attention_entropy_mean,2.578158378601074
val,amb_c2_recall,0.7541666666666667
val,amb_c1_c5_c6_internal,0.3125
val,amb_c3_c4_pair,0.32983193277310924
val,amb_c3_to_c2_absorb,0.1087866108786611
val,amb_c4_to_c2_absorb,0.046413502109704644
val,precision_C1,0.5875486381322957
val,recall_C1,0.6291666666666667
val,f1_C1,0.607645875251509
val,support_C1,240.0
val,precision_C2,0.6779026217228464
val,recall_C2,0.7541666666666667
val,f1_C2,0.7140039447731755
val,support_C2,240.0
val,precision_C3,0.49097472924187724
val,recall_C3,0.5690376569037657
val,f1_C3,0.5271317829457365
val,support_C3,239.0
val,precision_C4,0.43231441048034935
val,recall_C4,0.4177215189873418
val,f1_C4,0.4248927038626609
val,support_C4,237.0
val,precision_C5,0.5026178010471204
val,recall_C5,0.3983402489626556
val,f1_C5,0.4444444444444444
val,support_C5,241.0
val,precision_C6,0.627906976744186
val,recall_C6,0.5648535564853556
val,f1_C6,0.5947136563876652
val,support_C6,239.0
test,n,1427.0
test,accuracy,0.5283812193412754
test,balanced_accuracy,0.5283917281546002
test,macro_f1,0.5205658126250582
test,weighted_f1,0.5206220183753346
test,log_loss,1.2755200983181447
test,brier_multiclass,0.6281338191258877
test,ece_15bin,0.1573748139125447
test,top1_prob_mean,0.6857560276985168
test,top1_top2_margin_mean,0.46004441380500793
test,predictive_entropy_mean,0.735445499420166
test,attention_entropy_mean,2.584336996078491
test,amb_c2_recall,0.7364016736401674
test,amb_c1_c5_c6_internal,0.37622377622377623
test,amb_c3_c4_pair,0.2536997885835095
test,amb_c3_to_c2_absorb,0.21428571428571427
test,amb_c4_to_c2_absorb,0.11914893617021277
test,precision_C1,0.5666666666666667
test,recall_C1,0.6455696202531646
test,f1_C1,0.6035502958579881
test,support_C1,237.0
test,precision_C2,0.6006825938566553
test,recall_C2,0.7364016736401674
test,f1_C2,0.6616541353383458
test,support_C2,239.0
test,precision_C3,0.5287356321839081
test,recall_C3,0.5798319327731093
test,f1_C3,0.5531062124248497
test,support_C3,238.0
test,precision_C4,0.47478991596638653
test,recall_C4,0.4808510638297872
test,f1_C4,0.47780126849894294
test,support_C4,235.0
test,precision_C5,0.4052631578947368
test,recall_C5,0.3235294117647059
test,f1_C5,0.3598130841121495
test,support_C5,238.0
test,precision_C6,0.5542857142857143
test,recall_C6,0.4041666666666667
test,f1_C6,0.4674698795180723
test,support_C6,240.0
