split,metric,value
train,n,6412.0
train,accuracy,0.6932314410480349
train,balanced_accuracy,0.6927194078563362
train,macro_f1,0.6918629923787937
train,weighted_f1,0.6921993396930105
train,log_loss,0.7330407043152544
train,brier_multiclass,0.4123725568956879
train,ece_15bin,0.05864291729699502
train,top1_prob_mean,0.6345884799957275
train,top1_top2_margin_mean,0.38054153323173523
train,predictive_entropy_mean,0.8477511405944824
train,attention_entropy_mean,2.7168569564819336
train,amb_c2_recall,0.8169144981412639
train,amb_c1_c5_c6_internal,0.2568407960199005
train,amb_c3_c4_pair,0.2099056603773585
train,amb_c3_to_c2_absorb,0.17300380228136883
train,amb_c4_to_c2_absorb,0.0552434456928839
train,precision_C1,0.6911037891268533
train,recall_C1,0.7797397769516728
train,f1_C1,0.7327510917030567
train,support_C1,1076.0
train,precision_C2,0.7571059431524548
train,recall_C2,0.8169144981412639
train,f1_C2,0.7858739383102369
train,support_C2,1076.0
train,precision_C3,0.6630552546045504
train,recall_C3,0.5817490494296578
train,f1_C3,0.619746835443038
train,support_C3,1052.0
train,precision_C4,0.6517857142857143
train,recall_C4,0.6835205992509363
train,f1_C4,0.6672760511882998
train,support_C4,1068.0
train,precision_C5,0.6139575971731449
train,recall_C5,0.6495327102803738
train,f1_C5,0.631244323342416
train,support_C5,1070.0
train,precision_C6,0.8004640371229699
train,recall_C6,0.6448598130841121
train,f1_C6,0.7142857142857143
train,support_C6,1070.0
val,n,1436.0
val,accuracy,0.5501392757660167
val,balanced_accuracy,0.5499782226902233
val,macro_f1,0.5470248924883614
val,weighted_f1,0.5471855785328036
val,log_loss,1.1098826283205312
val,brier_multiclass,0.5697456033130045
val,ece_15bin,0.08372502618347369
val,top1_prob_mean,0.6338642835617065
val,top1_top2_margin_mean,0.37776485085487366
val,predictive_entropy_mean,0.843692421913147
val,attention_entropy_mean,2.793492317199707
val,amb_c2_recall,0.7541666666666667
val,amb_c1_c5_c6_internal,0.33055555555555555
val,amb_c3_c4_pair,0.29411764705882354
val,amb_c3_to_c2_absorb,0.1589958158995816
val,amb_c4_to_c2_absorb,0.07172995780590717
val,precision_C1,0.5842696629213483
val,recall_C1,0.65
val,f1_C1,0.6153846153846154
val,support_C1,240.0
val,precision_C2,0.6830188679245283
val,recall_C2,0.7541666666666667
val,f1_C2,0.7168316831683168
val,support_C2,240.0
val,precision_C3,0.5221238938053098
val,recall_C3,0.49372384937238495
val,f1_C3,0.5075268817204301
val,support_C3,239.0
val,precision_C4,0.4326530612244898
val,recall_C4,0.4472573839662447
val,f1_C4,0.43983402489626555
val,support_C4,237.0
val,precision_C5,0.4647887323943662
val,recall_C5,0.4107883817427386
val,f1_C5,0.43612334801762115
val,support_C5,241.0
val,precision_C6,0.5909090909090909
val,recall_C6,0.5439330543933054
val,f1_C6,0.5664488017429193
val,support_C6,239.0
test,n,1427.0
test,accuracy,0.5669236159775753
test,balanced_accuracy,0.5672460955935449
test,macro_f1,0.560025186850068
test,weighted_f1,0.5598975637543041
test,log_loss,1.0909331609917148
test,brier_multiclass,0.5658289220134151
test,ece_15bin,0.055268880196526586
test,top1_prob_mean,0.6118332743644714
test,top1_top2_margin_mean,0.34893107414245605
test,predictive_entropy_mean,0.8969801664352417
test,attention_entropy_mean,2.776573657989502
test,amb_c2_recall,0.7615062761506276
test,amb_c1_c5_c6_internal,0.36363636363636365
test,amb_c3_c4_pair,0.24101479915433405
test,amb_c3_to_c2_absorb,0.2184873949579832
test,amb_c4_to_c2_absorb,0.06382978723404255
test,precision_C1,0.5964912280701754
test,recall_C1,0.7172995780590717
test,f1_C1,0.6513409961685823
test,support_C1,237.0
test,precision_C2,0.6594202898550725
test,recall_C2,0.7615062761506276
test,f1_C2,0.7067961165048544
test,support_C2,239.0
test,precision_C3,0.6091370558375635
test,recall_C3,0.5042016806722689
test,f1_C3,0.5517241379310345
test,support_C3,238.0
test,precision_C4,0.5217391304347826
test,recall_C4,0.6127659574468085
test,f1_C4,0.5636007827788649
test,support_C4,235.0
test,precision_C5,0.45701357466063347
test,recall_C5,0.42436974789915966
test,f1_C5,0.4400871459694989
test,support_C5,238.0
test,precision_C6,0.5348837209302325
test,recall_C6,0.38333333333333336
test,f1_C6,0.44660194174757284
test,support_C6,240.0
