epoch,train_loss,val_loss,val_accuracy,val_macro_f1,lr,time_seconds,is_best
1,1.7159959188640972,1.5712299058032235,0.3467966573816156,0.3021378503516367,0.001,0.5742011070251465,True
2,1.5971178981711993,1.478835564801952,0.4032033426183844,0.37225737062053105,0.001,0.4760887622833252,True
3,1.4821470776573986,1.3569064452455568,0.4331476323119777,0.3979575113071734,0.001,0.466289758682251,True
4,1.3973397845710283,1.3067611371242236,0.45264623955431754,0.4163074567415502,0.001,0.4830296039581299,True
5,1.3080793742604055,1.2610521608740506,0.47701949860724235,0.4564015698901582,0.001,0.4685020446777344,True
6,1.2442645033076638,1.165733003101641,0.483983286908078,0.46677515915353934,0.001,0.47472715377807617,True
7,1.2138973734041192,1.1652062023914624,0.4972144846796657,0.4663484692769364,0.001,0.4871397018432617,False
8,1.146019955909929,1.2358517296051912,0.4937325905292479,0.4822493902459004,0.001,0.4867994785308838,True
9,1.1133130375326088,1.1427799182681984,0.5020891364902507,0.48352150335554117,0.001,0.4735138416290283,True
10,1.0830510452399014,1.2128207954606638,0.516016713091922,0.5087734887557921,0.001,0.47222304344177246,True
11,1.0537438863378277,1.126553404318755,0.5201949860724234,0.5067316152431228,0.001,0.4835357666015625,False
12,1.0225858606551486,1.1439239250854032,0.5264623955431755,0.515043346337523,0.001,0.47589540481567383,True
13,0.996132795913325,1.1160855447681501,0.5243732590529248,0.5190937963043363,0.001,0.4739699363708496,True
14,0.9780158211273174,1.1806199910913004,0.5076601671309192,0.4958547355167012,0.001,0.4880809783935547,False
15,0.9410502190561646,1.1324925675033526,0.5229805013927576,0.5041423270641995,0.001,0.48603296279907227,False
16,0.916721839385708,1.148572431654153,0.525766016713092,0.52126148651609,0.001,0.46573495864868164,True
17,0.8961733413426786,1.1933542485543447,0.525766016713092,0.5194227413765106,0.001,0.48508191108703613,False
18,0.874825866387475,1.1098826877191705,0.5501392757660167,0.5470248924883614,0.001,0.46558594703674316,True
19,0.8604412513157017,1.1727432400237219,0.525766016713092,0.5132789222756041,0.001,0.47875499725341797,False
20,0.8342049767728604,1.201245998190638,0.5348189415041783,0.5246374192902866,0.001,0.49057674407958984,False
21,0.8009312904148792,1.1441814828881978,0.5480501392757661,0.5368092213120293,0.001,0.49353814125061035,False
22,0.7887348263470441,1.2308899688230917,0.5250696378830083,0.5125610951180045,0.001,0.5064451694488525,False
23,0.7636743046236425,1.2403551609071184,0.5292479108635098,0.5181476865909774,0.001,0.5242455005645752,False
24,0.7531918569497592,1.3278186922285882,0.5229805013927576,0.5162587391487612,0.001,0.5218594074249268,False
25,0.7431748685283506,1.2420335159452844,0.5327298050139275,0.524745599661581,0.001,0.5252463817596436,False
26,0.6939908740896771,1.2317133218797136,0.5480501392757661,0.5430341949947006,0.001,0.5271651744842529,False
27,0.6931223721706488,1.1988337618560845,0.5480501392757661,0.5397404643195739,0.001,0.5299379825592041,False
28,0.6807853725279263,1.2419778401224062,0.5480501392757661,0.5360293269963691,0.001,0.5113205909729004,False
29,0.650679563925702,1.3358747603781624,0.5146239554317549,0.5076732341002782,0.001,0.5108921527862549,False
30,0.6566561406207546,1.3064381038681876,0.5236768802228412,0.5146382258139883,0.001,0.5298855304718018,False
31,0.629090709085399,1.3405771628437269,0.5355153203342619,0.5245859444185633,0.001,0.5148293972015381,False
32,0.6035691977885835,1.3232035724482496,0.5348189415041783,0.5346300242902128,0.001,0.520845890045166,False
33,0.574728878732034,1.4428204774265088,0.5264623955431755,0.5276742914312545,0.001,0.5173656940460205,False
