split,metric,value
train,n,6434.0
train,accuracy,0.9640969847684178
train,balanced_accuracy,0.9640471896502443
train,macro_f1,0.9640121583903167
train,weighted_f1,0.9640337735612375
train,log_loss,0.11247830957716291
train,brier_multiclass,0.0580572671232717
train,ece_15bin,0.034480586597035325
train,top1_prob_mean,0.9296494126319885
train,top1_top2_margin_mean,0.8664628267288208
train,predictive_entropy_mean,0.18965885043144226
train,attention_entropy_mean,2.3638596534729004
train,amb_c2_recall,0.9953488372093023
train,amb_c1_c5_c6_internal,0.033861447654551104
train,amb_c3_c4_pair,0.032242990654205606
train,amb_c3_to_c2_absorb,0.022535211267605635
train,amb_c4_to_c2_absorb,0.0027906976744186047
train,precision_C1,0.9351446099912357
train,recall_C1,0.9925581395348837
train,f1_C1,0.9629963898916968
train,support_C1,1075.0
train,precision_C2,0.971843778383288
train,recall_C2,0.9953488372093023
train,f1_C2,0.9834558823529411
train,support_C2,1075.0
train,precision_C3,0.9626436781609196
train,recall_C3,0.9436619718309859
train,f1_C3,0.9530583214793741
train,support_C3,1065.0
train,precision_C4,0.9625468164794008
train,recall_C4,0.9562790697674418
train,f1_C4,0.9594027064862343
train,support_C4,1075.0
train,precision_C5,0.9672447013487476
train,recall_C5,0.9374416433239963
train,f1_C5,0.9521100047415837
train,support_C5,1071.0
train,precision_C6,0.9875239923224568
train,recall_C6,0.9589934762348555
train,f1_C6,0.9730496453900709
train,support_C6,1073.0
val,n,1420.0
val,accuracy,0.5126760563380282
val,balanced_accuracy,0.5115473600547831
val,macro_f1,0.5083720908334199
val,weighted_f1,0.5091647714215217
val,log_loss,2.524664002631602
val,brier_multiclass,0.8281645146088902
val,ece_15bin,0.3529966570332017
val,top1_prob_mean,0.865672767162323
val,top1_top2_margin_mean,0.7509977221488953
val,predictive_entropy_mean,0.3368106782436371
val,attention_entropy_mean,2.455144166946411
val,amb_c2_recall,0.7166666666666667
val,amb_c1_c5_c6_internal,0.36923076923076925
val,amb_c3_c4_pair,0.2709677419354839
val,amb_c3_to_c2_absorb,0.2543859649122807
val,amb_c4_to_c2_absorb,0.10970464135021098
val,precision_C1,0.5565217391304348
val,recall_C1,0.5378151260504201
val,f1_C1,0.5470085470085471
val,support_C1,238.0
val,precision_C2,0.5791245791245792
val,recall_C2,0.7166666666666667
val,f1_C2,0.6405959031657356
val,support_C2,240.0
val,precision_C3,0.450261780104712
val,recall_C3,0.37719298245614036
val,f1_C3,0.4105011933174224
val,support_C3,228.0
val,precision_C4,0.4868913857677903
val,recall_C4,0.5485232067510548
val,f1_C4,0.5158730158730159
val,support_C4,237.0
val,precision_C5,0.39915966386554624
val,recall_C5,0.39748953974895396
val,f1_C5,0.39832285115303984
val,support_C5,239.0
val,precision_C6,0.5939086294416244
val,recall_C6,0.49159663865546216
val,f1_C6,0.5379310344827586
val,support_C6,238.0
test,n,1421.0
test,accuracy,0.4722026741731175
test,balanced_accuracy,0.47187704123884955
test,macro_f1,0.4693261807639879
test,weighted_f1,0.46987514033857564
test,log_loss,2.577630459876244
test,brier_multiclass,0.8469883197093748
test,ece_15bin,0.37907196989284275
test,top1_prob_mean,0.8487774729728699
test,top1_top2_margin_mean,0.722354531288147
test,predictive_entropy_mean,0.36761540174484253
test,attention_entropy_mean,2.3718948364257812
test,amb_c2_recall,0.6916666666666667
test,amb_c1_c5_c6_internal,0.36541143654114366
test,amb_c3_c4_pair,0.3706896551724138
test,amb_c3_to_c2_absorb,0.1483050847457627
test,amb_c4_to_c2_absorb,0.017543859649122806
test,precision_C1,0.5378151260504201
test,recall_C1,0.5333333333333333
test,f1_C1,0.5355648535564853
test,support_C1,240.0
test,precision_C2,0.5992779783393501
test,recall_C2,0.6916666666666667
test,f1_C2,0.6421663442940039
test,support_C2,240.0
test,precision_C3,0.3948497854077253
test,recall_C3,0.3898305084745763
test,f1_C3,0.39232409381663114
test,support_C3,236.0
test,precision_C4,0.40441176470588236
test,recall_C4,0.4824561403508772
test,f1_C4,0.44
test,support_C4,228.0
test,precision_C5,0.33482142857142855
test,recall_C5,0.3138075313807531
test,f1_C5,0.32397408207343414
test,support_C5,239.0
test,precision_C6,0.5649717514124294
test,recall_C6,0.42016806722689076
test,f1_C6,0.4819277108433735
test,support_C6,238.0
