epoch,train_loss,val_loss,val_accuracy,val_macro_f1,lr,time_seconds,is_best
1,1.7165448697596435,1.602756284405594,0.35236768802228413,0.3032243733270969,0.001,0.655510663986206,True
2,1.575622802217975,1.4682275544966163,0.4254874651810585,0.4109423791569527,0.001,0.5801942348480225,True
3,1.4586562824041043,1.4701235347471528,0.38370473537604455,0.36175290174054736,0.001,0.6777565479278564,False
4,1.3840152725753974,1.419470991264811,0.4129526462395543,0.38725548442063945,0.001,0.6624724864959717,False
5,1.3461103956920983,1.3465538142783395,0.4533426183844011,0.44412094016567055,0.001,0.623171329498291,True
6,1.2889158414887103,1.3784598595252608,0.431058495821727,0.401001290396288,0.001,0.6204953193664551,False
7,1.2775177734759326,1.4528346446895333,0.42618384401114207,0.4056969440411711,0.001,0.5549092292785645,False
8,1.1979581943096702,1.3581890238028715,0.4568245125348189,0.436041233680935,0.001,0.5010480880737305,False
9,1.147091121355296,1.3734802509084718,0.4491643454038997,0.44017607530007963,0.001,0.5594687461853027,False
10,1.121933935882892,1.2978888960933952,0.4972144846796657,0.487516123662193,0.001,0.6467108726501465,True
11,1.0768066083202492,1.2683528680821314,0.4672701949860724,0.460853691702309,0.001,0.4922363758087158,False
12,1.0391970544179676,1.2879456012693953,0.49512534818941506,0.48315453320425245,0.001,0.5417959690093994,False
13,0.9995321784998131,1.2810839088348294,0.49303621169916434,0.4832670260985586,0.001,0.5344555377960205,False
14,0.9852922403730605,1.291033441973928,0.48676880222841223,0.4786928986322894,0.001,0.630216121673584,False
15,0.9565181010452123,1.3280355338017589,0.46030640668523676,0.4505578156970904,0.001,0.5442869663238525,False
16,0.94038450892687,1.269520916895614,0.5006963788300836,0.4947268474949444,0.001,0.5084793567657471,True
17,0.9068937809929875,1.233240657115049,0.4958217270194986,0.4913598934925032,0.001,0.5055325031280518,False
18,0.8797669676937168,1.3132763925867161,0.4937325905292479,0.48658400820733666,0.001,0.5077507495880127,False
19,0.8682810766430699,1.2809292706440418,0.5034818941504178,0.49605043945470056,0.001,0.5357954502105713,True
20,0.8422344247029114,1.2991410170923037,0.5027855153203342,0.4991191402384813,0.001,0.5248100757598877,True
21,0.8236165394726501,1.237704395251686,0.4909470752089137,0.4890757130618845,0.001,0.5236685276031494,False
22,0.8102545990694038,1.4141720251120564,0.48467966573816157,0.48457951411669103,0.001,0.5504889488220215,False
23,0.7788104420145526,1.3695079184508256,0.5076601671309192,0.5031526706626618,0.001,0.5232903957366943,True
24,0.7401585469228062,1.3799541900582963,0.504874651810585,0.5070109767139287,0.001,0.535454273223877,True
25,0.730735295613111,1.4062397179912391,0.4895543175487465,0.49010971360431754,0.001,0.5137941837310791,False
26,0.7017013904309168,1.4717586808383962,0.5027855153203342,0.49804701938400386,0.001,0.5740914344787598,False
27,0.693700202092928,1.4260684499999607,0.4853760445682451,0.47429246861712854,0.001,0.5327334403991699,False
28,0.6574209290635042,1.4880853678854726,0.4777158774373259,0.4676909773501164,0.001,0.557913064956665,False
29,0.6550246504642632,1.5108578733082934,0.49164345403899723,0.49144469377925043,0.001,0.6067483425140381,False
30,0.6533941361804493,1.6420449061646103,0.48119777158774374,0.47836000960896774,0.001,0.50390625,False
31,0.5978532062049814,1.555343562015916,0.4853760445682451,0.4793135819392799,0.001,0.5411229133605957,False
32,0.5714398509475936,1.7548207441412307,0.4909470752089137,0.4888817687404045,0.001,0.5001718997955322,False
33,0.5837094212649245,1.8105127535822665,0.4860724233983287,0.4845644368437456,0.001,0.48520350456237793,False
34,0.570714786620863,1.7041032538440566,0.49930362116991645,0.4995262696992491,0.001,0.47914934158325195,False
35,0.525668913536866,1.7063333983208808,0.5083565459610028,0.5023139516482896,0.001,0.4704163074493408,False
36,0.5271274700286755,1.624791228671592,0.504874651810585,0.5028665829290254,0.001,0.4825558662414551,False
37,0.49889697687594653,1.802109956741333,0.5083565459610028,0.5029763584965191,0.001,0.4711616039276123,False
38,0.49659691794693506,1.9084143475901783,0.4986072423398329,0.4972429054729872,0.001,0.4656202793121338,False
39,0.45855389934216745,1.79223311047036,0.5027855153203342,0.5027329287767061,0.001,0.4623842239379883,False
